Year,Rank,Title
2011,4,The Hangover Part II
2011,4,The Hangover Part II
2011,5,Pirates of the Caribbean: On Stranger Tides
2011,5,Pirates of the Caribbean: On Stranger Tides
2011,6,Fast Five
2011,6,Fast Five
2011,7,Cars 2
2011,7,Cars 2
2011,8,Thor
2011,8,Thor
2011,9,Rise of the Planet of the Apes
2011,9,Rise of the Planet of the Apes
2011,10,Captain America: The First Avenger
2011,10,Captain America: The First Avenger
2011,11,The Help
2011,11,The Help
2011,12,Bridesmaids
2011,12,Bridesmaids
2011,13,Kung Fu Panda 2
2011,13,Kung Fu Panda 2
2011,14,X-Men: First Class
2011,14,X-Men: First Class
2011,15,Puss in Boots
2011,15,Puss in Boots
2011,16,Rio
2011,16,Rio
2011,17,The Smurfs
2011,17,The Smurfs
2011,18,Super 8
2011,18,Super 8
2011,19,Sherlock Holmes: A Game of Shadows
2011,19,Sherlock Holmes: A Game of Shadows
2011,20,Rango
2011,20,Rango
2011,21,Mission: Impossible - Ghost Protocol
2011,21,Mission: Impossible - Ghost Protocol
2011,23,Horrible Bosses
2011,23,Horrible Bosses
2011,24,Green Lantern
2011,24,Green Lantern
2011,25,Hop
2011,25,Hop
2011,26,Paranormal Activity 3
2011,26,Paranormal Activity 3
2011,27,Just Go with It
2011,27,Just Go with It
2011,29,Bad Teacher
2011,29,Bad Teacher
2011,30,Cowboys & Aliens
2011,30,Cowboys & Aliens
2011,31,Gnomeo & Juliet
2011,31,Gnomeo & Juliet
2011,32,The Green Hornet
2011,32,The Green Hornet
2011,33,The Lion King  2011 3D Release
2011,33,The Lion King  2011 3D Release
2011,34,Alvin and the Chipmunks: Chipwrecked
2011,34,Alvin and the Chipmunks: Chipwrecked
2011,35,Real Steel
2011,35,Real Steel
2011,36,"Crazy, Stupid, Love"
2011,36,"Crazy, Stupid, Love"
2011,37,Battle Los Angeles
2011,37,Battle Los Angeles
2011,38,Immortals
2011,38,Immortals
2011,39,The Muppets
2011,39,The Muppets
2011,40,Zookeeper
2011,40,Zookeeper
2011,41,Limitless
2011,41,Limitless
2011,42,Tower Heist
2011,42,Tower Heist
2011,43,Contagion
2011,43,Contagion
2011,44,Moneyball
2011,44,Moneyball
2011,45,Justin Bieber: Never Say Never
2011,45,Justin Bieber: Never Say Never
2011,46,Dolphin Tale
2011,46,Dolphin Tale
2011,47,Jack and Jill
2011,47,Jack and Jill
2011,48,No Strings Attached
2011,48,No Strings Attached
2011,49,Mr. Popper's Penguins
2011,49,Mr. Popper's Penguins
2011,53,The Adjustment Bureau
2011,53,The Adjustment Bureau
2011,54,Happy Feet Two
2011,54,Happy Feet Two
2011,55,Water for Elephants
2011,55,Water for Elephants
2011,56,The Lincoln Lawyer
2011,56,The Lincoln Lawyer
2011,57,Midnight in Paris
2011,57,Midnight in Paris
2011,58,Friends with Benefits
2011,58,Friends with Benefits
2011,59,I Am Number Four
2011,59,I Am Number Four
2011,60,Source Code
2011,60,Source Code
2011,63,Insidious
2011,63,Insidious
2011,64,Tyler Perry's Madea's Big Happy Family
2011,64,Tyler Perry's Madea's Big Happy Family
2011,65,Diary of a Wimpy Kid: Rodrick Rules
2011,65,Diary of a Wimpy Kid: Rodrick Rules
2011,68,Hugo
2011,68,Hugo
2011,69,The Dilemma
2011,69,The Dilemma
2011,70,Arthur Christmas
2011,70,Arthur Christmas
2011,71,Hall Pass
2011,71,Hall Pass
2011,72,New Year's Eve
2011,72,New Year's Eve
2011,73,Soul Surfer
2011,73,Soul Surfer
2011,74,The Adventures of Tintin
2011,74,The Adventures of Tintin
2011,76,Final Destination 5
2011,76,Final Destination 5
2011,77,The Ides of March
2011,77,The Ides of March
2011,78,Hanna
2011,78,Hanna
2011,80,Something Borrowed
2011,80,Something Borrowed
2012,1,The Avengers
2012,1,The Avengers
2012,2,The Dark Knight Rises
2012,2,The Dark Knight Rises
2012,3,The Hunger Games
2012,3,The Hunger Games
2012,4,Skyfall
2012,4,Skyfall
2012,5,The Twilight Saga: Breaking Dawn - Part 2
2012,5,The Twilight Saga: Breaking Dawn - Part 2
2012,6,The Amazing Spider-Man
2012,6,The Amazing Spider-Man
2012,8,The Hobbit: An Unexpected Journey
2012,8,The Hobbit: An Unexpected Journey
2012,9,Ted
2012,9,Ted
2012,10,Madagascar 3: Europe's Most Wanted
2012,10,Madagascar 3: Europe's Most Wanted
2012,11,The Lorax
2012,11,The Lorax
2012,12,Men in Black 3
2012,12,Men in Black 3
2012,13,Wreck-It Ralph
2012,13,Wreck-It Ralph
2012,14,Ice Age: Continental Drift
2012,14,Ice Age: Continental Drift
2012,15,Snow White and the Huntsman
2012,15,Snow White and the Huntsman
2012,16,Hotel Transylvania
2012,16,Hotel Transylvania
2012,17,Taken 2
2012,17,Taken 2
2012,18,21 Jump Street
2012,18,21 Jump Street
2012,19,Lincoln
2012,19,Lincoln
2012,20,Prometheus
2012,20,Prometheus
2012,21,Safe House
2012,21,Safe House
2012,22,The Vow
2012,22,The Vow
2012,23,Magic Mike
2012,23,Magic Mike
2012,24,The Bourne Legacy
2012,24,The Bourne Legacy
2012,25,Argo
2012,25,Argo
2012,26,Journey 2: The Mysterious Island
2012,26,Journey 2: The Mysterious Island
2012,27,Flight
2012,27,Flight
2012,28,Think Like a Man
2012,28,Think Like a Man
2012,29,Rise of the Guardians
2012,29,Rise of the Guardians
2012,31,The Campaign
2012,31,The Campaign
2012,32,Life of Pi
2012,32,Life of Pi
2012,33,The Expendables 2
2012,33,The Expendables 2
2012,34,Wrath of the Titans
2012,34,Wrath of the Titans
2012,35,Dark Shadows
2012,35,Dark Shadows
2012,36,John Carter
2012,36,John Carter
2012,37,Les Misérables
2012,37,Les Misérables
2012,38,Act of Valor
2012,38,Act of Valor
2012,39,Django Unchained
2012,39,Django Unchained
2012,40,Contraband
2012,40,Contraband
2012,41,Looper
2012,41,Looper
2012,42,Madea's Witness Protection
2012,42,Madea's Witness Protection
2012,43,Battleship
2012,43,Battleship
2012,44,Mirror Mirror
2012,44,Mirror Mirror
2012,45,Chronicle
2012,45,Chronicle
2012,46,Pitch Perfect
2012,46,Pitch Perfect
2012,47,Hope Springs
2012,47,Hope Springs
2012,49,Underworld Awakening
2012,49,Underworld Awakening
2012,50,The Lucky One
2012,50,The Lucky One
2012,51,The Dictator
2012,51,The Dictator
2012,52,Total Recall
2012,52,Total Recall
2012,53,Titanic  2012 3D Release
2012,53,Titanic  2012 3D Release
2012,54,American Reunion
2012,54,American Reunion
2012,55,ParaNorman
2012,55,ParaNorman
2012,56,This Means War
2012,56,This Means War
2012,57,Project X
2012,57,Project X
2012,58,The Woman in Black
2012,58,The Woman in Black
2012,59,Paranormal Activity 4
2012,59,Paranormal Activity 4
2012,60,The Devil Inside
2012,60,The Devil Inside
2012,62,The Odd Life of Timothy Green
2012,62,The Odd Life of Timothy Green
2012,63,Ghost Rider: Spirit of Vengeance
2012,63,Ghost Rider: Spirit of Vengeance
2012,64,The Grey
2012,64,The Grey
2012,65,Red Tails
2012,65,Red Tails
2012,66,The Possession
2012,66,The Possession
2012,67,Diary of a Wimpy Kid: Dog Days
2012,67,Diary of a Wimpy Kid: Dog Days
2012,68,Sinister
2012,68,Sinister
2012,69,Beauty and the Beast  2012 3D Release
2012,69,Beauty and the Beast  2012 3D Release
2012,70,Jack Reacher
2012,70,Jack Reacher
2012,71,Savages
2012,71,Savages
2012,72,The Best Exotic Marigold Hotel
2012,72,The Best Exotic Marigold Hotel
2012,73,Moonrise Kingdom
2012,73,Moonrise Kingdom
2012,75,The Three Stooges
2012,75,The Three Stooges
2012,77,Here Comes the Boom
2012,77,Here Comes the Boom
2012,79,Red Dawn
2012,79,Red Dawn
2012,80,Star Wars: Episode I - The Phantom Menace  2012 3D Release
2012,80,Star Wars: Episode I - The Phantom Menace  2012 3D Release
2013,1,Iron Man 3
2013,1,Iron Man 3
2013,2,The Hunger Games: Catching Fire
2013,2,The Hunger Games: Catching Fire
2013,3,Despicable Me 2
2013,3,Despicable Me 2
2013,4,Man of Steel
2013,4,Man of Steel
2013,5,Monsters University
2013,5,Monsters University
2013,7,Gravity
2013,7,Gravity
2013,8,Fast & Furious 6
2013,8,Fast & Furious 6
2013,9,Oz The Great and Powerful
2013,9,Oz The Great and Powerful
2013,10,Star Trek Into Darkness
2013,10,Star Trek Into Darkness
2013,11,Thor: The Dark World
2013,11,Thor: The Dark World
2013,12,World War Z
2013,12,World War Z
2013,13,The Hobbit: The Desolation of Smaug
2013,13,The Hobbit: The Desolation of Smaug
2013,14,The Croods
2013,14,The Croods
2013,15,The Heat
2013,15,The Heat
2013,16,We're the Millers
2013,16,We're the Millers
2013,17,The Great Gatsby
2013,17,The Great Gatsby
2013,18,The Conjuring
2013,18,The Conjuring
2013,19,Identity Thief
2013,19,Identity Thief
2013,20,Grown Ups 2
2013,20,Grown Ups 2
2013,21,The Wolverine
2013,21,The Wolverine
2013,22,G.I. Joe: Retaliation
2013,22,G.I. Joe: Retaliation
2013,23,Now You See Me
2013,23,Now You See Me
2013,24,Cloudy With a Chance of Meatballs 2
2013,24,Cloudy With a Chance of Meatballs 2
2013,25,Lee Daniels' The Butler
2013,25,Lee Daniels' The Butler
2013,26,The Hangover Part III
2013,26,The Hangover Part III
2013,27,Epic
2013,27,Epic
2013,28,Captain Phillips
2013,28,Captain Phillips
2013,30,Pacific Rim
2013,30,Pacific Rim
2013,31,This Is the End
2013,31,This Is the End
2013,32,Jackass Presents: Bad Grandpa
2013,32,Jackass Presents: Bad Grandpa
2013,33,Olympus Has Fallen
2013,33,Olympus Has Fallen
2013,34,42
2013,34,42
2013,37,Elysium
2013,37,Elysium
2013,38,Anchorman 2: The Legend Continues
2013,38,Anchorman 2: The Legend Continues
2013,39,Planes
2013,39,Planes
2013,40,The Lone Ranger
2013,40,The Lone Ranger
2013,41,Oblivion
2013,41,Oblivion
2013,42,Insidious: Chapter 2
2013,42,Insidious: Chapter 2
2013,43,Turbo
2013,43,Turbo
2013,45,2 Guns
2013,45,2 Guns
2013,47,White House Down
2013,47,White House Down
2013,48,Mama
2013,48,Mama
2013,49,Safe Haven
2013,49,Safe Haven
2013,50,The Smurfs 2
2013,50,The Smurfs 2
2013,51,The Best Man Holiday
2013,51,The Best Man Holiday
2013,52,Percy Jackson: Sea of Monsters
2013,52,Percy Jackson: Sea of Monsters
2013,53,American Hustle
2013,53,American Hustle
2013,54,A Good Day to Die Hard
2013,54,A Good Day to Die Hard
2013,55,Warm Bodies
2013,55,Warm Bodies
2013,56,Jack the Giant Slayer
2013,56,Jack the Giant Slayer
2013,57,The Purge
2013,57,The Purge
2013,58,Last Vegas
2013,58,Last Vegas
2013,59,Ender's Game
2013,59,Ender's Game
2013,60,Prisoners
2013,60,Prisoners
2013,61,After Earth
2013,61,After Earth
2013,62,Escape from Planet Earth
2013,62,Escape from Planet Earth
2013,63,Hansel & Gretel: Witch Hunters
2013,63,Hansel & Gretel: Witch Hunters
2013,64,Free Birds
2013,64,Free Birds
2013,65,Evil Dead
2013,65,Evil Dead
2013,66,RED 2
2013,66,RED 2
2013,67,Temptation: Confessions of a Marriage Counselor
2013,67,Temptation: Confessions of a Marriage Counselor
2013,68,The Call
2013,68,The Call
2013,69,Pain & Gain
2013,69,Pain & Gain
2013,71,Gangster Squad
2013,71,Gangster Squad
2013,73,Tyler Perry's A Madea Christmas
2013,73,Tyler Perry's A Madea Christmas
2013,74,The Internship
2013,74,The Internship
2013,75,Instructions Not Included
2013,75,Instructions Not Included
2013,76,Saving Mr. Banks
2013,76,Saving Mr. Banks
2013,78,Snitch
2013,78,Snitch
2013,79,Riddick
2013,79,Riddick
2013,80,The Wolf of Wall Street
2013,80,The Wolf of Wall Street
