timestamp,text,like_count,reply_count,author
2020-06-04T14:58:54Z,wtf Mt Everest is in Nepal,0,0,Sujit Paudel
2020-06-04T10:51:44Z,ewsfaw3 fe5rag4t,0,0,Marta Aparecida Ribeiro
2020-06-04T10:51:41Z,ewrsfa reag4,0,0,Marta Aparecida Ribeiro
2020-06-04T10:51:37Z,sddsfef ea4ew f,0,0,Marta Aparecida Ribeiro
2020-06-04T08:42:40Z,nice,0,0,Sandeep Khurana
2020-06-03T17:01:44Z,regs45 tgse4r trgte4s t4,0,0,João Pablo Menezes Bezerra
2020-05-31T16:35:18Z,"Grabada de ""Movistar Estrenos""",0,0,251díasinestarconmujer
2020-05-31T04:30:47Z,This Is a mix of moana and how to train your dragon,0,0,BlackPes
2020-05-27T12:32:31Z,There were almost 100k dislikes and now it’s down to less than 3k?,0,0,JPT
2020-05-27T10:06:50Z,Oh you gotta be kidding you can show it in full,1,0,Amaka Emereole
2020-05-25T05:44:24Z,Bruh mt. Everest is in NEPAL !! y'all !! its in nepal ! mt.everest is of nepal!!,2,0,sadichhya Sharma
2020-05-22T03:41:00Z,This movie is so good!!! I like this movie and moana!! It feels so magical when u watch this😊😊,0,0,mm
2020-05-21T18:28:44Z,"I thought the movie was relatively cool, but I honestly just come here for the music in the trailer!",0,0,Super Mario Fan Productions
2020-05-18T09:49:50Z,Thanks to dremaworks (did you know that dramworks always screw the f**ked up + dr zara is evil not bergen),0,0,Walking with the dinosuars Fan1999
2020-05-13T09:31:14Z,It was all good until you find out their names are  Ping Yeng and Yi,0,0,Emma Beaumont
2020-05-10T00:03:10Z,"This is trash compared to the much beloved 'Norm of the North' series! No other film series has done, or will ever do, the ice theme better!! I can't believe YouTube linked me here after having watched the BRILLIANT 'Norm of the North 2'. Bottom line, this is terrible because it's not Norm of the North! Want proof of how much better that series is? Look no further than this conversation I overheard when watching the first movie at the cinema; (Screen fades to black) Kid: Is it over? (Action resumes) Kid: Aw, man!",0,0,Gareth Stevens
2020-05-08T07:29:20Z,"I been living under a rock, didn't know this film existed from dreamworks.",0,0,Marlene Cabrera
2020-05-02T20:17:03Z,1:13 you have your mothers eyes  *flashback to harry potters movies*  *also begs the actor to make another one*,0,0,Here's a picture of bugs bunny
2020-05-01T12:29:32Z,This is - by far - The best animation movie ever. And I've seen all of them. And the landscapes... DAMN!,0,0,Bruno Macedo
2020-05-01T05:17:25Z,totally bullshit  director AND ANIMATORS,0,0,فتاه - cutekey
2020-04-30T14:15:32Z,🅰️🅱️,0,0,mar lazaro
2020-04-30T10:08:06Z,*Two Set Violin Intensifies*,0,0,Kazeyo
2020-04-29T16:06:01Z,I watched the the real movie,0,0,Zyrus Rayden Jacob
2020-04-27T18:30:28Z,0:40 lol 😂,1,0,RainbowGirl 1980
2020-04-25T03:13:33Z,Just watched this on Hulu.  Super cute!,0,0,SFGiantsFan2482
2020-04-25T01:18:33Z,2:16  Oh no it's the man behind the slaughter,1,0,SidBlazMagma
2020-04-24T13:19:44Z,We need second part of this movie I really love it🥰🥰🥰🥰 please see..,0,0,Anil Tamang
2020-04-24T12:21:09Z,This movie is false if it was about China they'd be trying to eat the creature.,0,0,poop shaloop
2020-04-21T21:20:45Z,Wow great movie!,0,0,Mohammad Zaheer Durgahee
2020-04-20T07:58:14Z,how much is the cost for the rules we have to ung please find the box is so much more than a few minutes to get it be ok if my mom can read this and tell 😂😉❤️😂😉😂🤦😊😂🤦😅😊😂😉😊😊😂❄️ hey Everest your family is so so big,0,0,yuanMiguel IGNACIO5608
