timestamp,text,like_count,reply_count,author
2020-06-05T08:46:09Z,😭,0,0,"Author Dan Plouff Info, ASMR, and Gaming"
2020-06-02T10:33:07Z,"Jennifer Lawrence kept breaking my concentration when watching it... Honestly I think she should have been killed off before this movie, but the part where she says the women seem to be doing all the work with rescuing and literally 5 minutes earlier she was the only one in there jet that didn't do anything",0,0,Rodney wilkerson
2020-06-01T01:03:47Z,You're better than that.... You know it... You need to let go...,0,0,Amarah Cifer
2020-05-31T17:16:50Z,#ReleaseTheKinbergCut,0,0,David Méndez
2020-05-31T09:32:52Z,"well, is almost better than apocalypse",0,0,ASP erger
2020-05-26T12:32:27Z,"This movie was 2 hours and a half long, and it had a different, better third act, then disney/feige meddled with it and made it worse. Release the Kinberg cut.",0,0,Nahuel Ahpa
2020-05-25T12:30:32Z,Clarence saying 😷 Mazout (M A Z OUT),0,0,CVBC Research
2020-05-23T04:23:41Z,I AM MAD SOMEONE HELP ME GET OUT OF THIS SALTINESS LEGIT THE ENDING WHY WHY WHY WHY WHY  Time to go to bed and dream of a better ending NOOOOOOOO I AM LIETERALLY AN EMOTIONAL WRECK 😭😡,0,0,Berit Fies
2020-05-21T15:58:28Z,Why would you spoil that in the trailer tho  U know what I’m talkin bout,0,0,Jackson Wurth
2020-05-21T00:24:12Z,this movie was good to people who don’t read the comics.. raven died way too soon in the movie and it wasn’t even that emotional like it should have been.. this movie was rushed the dark phoenix was supposed to be builded up like how thanos getting the gauntlet is.. i was very disappointed in this movie i’ll give it a 3.5 out of 10,0,0,Kaos Jay
2020-05-20T19:09:54Z,0: 51 TOO MUCH NOT MOVIES....   ESCAPE THE LIFE AROUND US,0,0,ILLUSIONIST
2020-05-20T16:53:59Z,I don't like it,0,0,Raihana Kadir
2020-05-20T05:12:58Z,"Who's here after watching this embarrassing movie, that should not be included in the X-Men series",1,0,I HATE EVERYONE
2020-05-19T02:34:37Z,I am not familiar with the comics and am new to this film series. Does anyone know if there is going to be another movie with this cast. It seemed as though there is room and a storyline there for another movie. I am referring to Charles going to live with Eric and the others as well as Eric getting another helmet. I didn't think this movie was all that bad. I kind of enjoyed it. Glad I didn't listen to the critics. Thanks for reading.  Thank you for your time.,0,2,JG_ Soares
2020-05-18T10:52:49Z,Thanos can and will beat jean grey with the stones,0,0,Victor Rully Musyoka
2020-05-18T06:07:51Z,queen in the north,0,0,khushwaj
2020-05-16T09:07:39Z,Simon Kinberg the only person to fail the same storyline in a movie twice 😂,0,0,Reekshavok
2020-05-15T23:58:22Z,I refuse to allow any demon to DESTROY me. YAHSHUA will return for the 12 Tribe of Israel. Its war spiritually. Satan & his demons puppets will LOSE.,0,0,Nobody Business
2020-05-14T04:11:04Z,This is not an xmen movie this is such a disrespect to the series,0,0,Lucas Vegvary
2020-05-13T12:03:31Z,The X-Men will be viable again after this. Let’s all agree that X-Men: The Animated Series did a better job with The Dark Phoenix Saga than the film itself 👍,5,0,Ben Chipchase
2020-05-12T17:21:41Z,"They messed up the x men cinematic universe so hard, it's so confusing",10,0,Emilio Santos
2020-05-11T21:48:56Z,This was the first x men movie without Hugh Jackman.,1,0,Bryan Barnes
2020-05-11T19:21:21Z,This movie was so good i watched it,0,0,Aneesah Anwar
2020-05-10T11:56:51Z,1:27 *IS THAT HOPE MIKAELSON*,0,0,smile hoya
2020-05-09T20:48:07Z,I keep meaning to watch this but I just find the actress who plays Jean just so one dimensional in her acting.  Is she any better in this movie?,0,1,Melissa Jane
2020-05-05T10:18:39Z,Okay this is literally like x men 3? I’m confusion,1,3,Vivien Le Jaramillo
2020-05-02T23:09:09Z,https://youtu.be/Fk4g-BQz06M,0,0,Mikenitize
2020-05-02T19:39:18Z,I hate the way Charles was portrayed in this. You can change a character so drasticly without any backstory.,3,2,Sif Saabye
2020-05-02T19:35:10Z,This movie was such a disappointment,1,0,Sif Saabye
2020-05-01T19:39:48Z,Logan was the final X-Men film. That’s what I tell myself.,1,1,BadCommenter
2020-04-30T17:35:37Z,"Never understood why pick him as Scott he is so bad at acting... In ready player one even those CGIs"" acting are better than him....",0,1,Ronald Chang
2020-04-30T07:41:54Z,So why Sanss Stark was standing when the white walkers  attacked.  She could defeat them easily with her powers,0,0,MI Chowdhury
2020-04-29T20:12:09Z,"This movie had absolutely nothing, the only good thing was Erik and his acting, and they ruined that too. I like movies with strong female characters, but they made the whole movie about it, as it is boring and the clues of their ideology were so plain and obvious that instead of focusing on the little plot this movie had i had to focus on their ideology, The movies doesn't deserve a zero for ruining the x-men it was just this bad.",0,1,Celebrimbor
2020-04-29T08:51:12Z,Cringe,0,0,kurotsuya
2020-04-29T06:34:27Z,I just can’t believe they gave us this movie TWICE,1,0,sweetlenore
2020-04-29T03:33:16Z,No hugh jackman mean no xmen,1,0,Aadi Vaish
2020-04-28T22:18:39Z,",,I’m not giving up on you Jean” Who’s Eugene         Sorry xd",0,0,Kata Nagy
2020-04-26T11:19:14Z,Sansa stark try hard,0,0,leave no lines
2020-04-26T08:01:08Z,X - Men now is BS,0,0,Akashi Seijuro
2020-04-26T01:04:45Z,DARK PHOENIX RISES!!,0,0,MarkTinoAlask3678rt
2020-04-24T16:38:06Z,X-Men can't be without wolverine... Thats why this x-men trilogy don't get what the avenger get... WOLVERINE...,0,2,Ano Nymous
2020-04-22T16:58:49Z,What else jean does without roaring.,1,0,ULTRA GAMING
2020-04-21T19:59:01Z,"Sophie Turnes has the same face in all the scenes, in all her movies. And no, that's not because ""less is more"", it's because ""less can't be more"". Available for GOT also, most vapid performance in the whole series. I don't know why someone so musty gets a role like that. It's almost like someone did her a favor and they just went along with it for all seasons.",0,0,Andrei Turcu
2020-04-21T16:59:12Z,"HORSESHIT,ITS MORE VIDEO GAME THAN MOVIE",0,1,stapogej
2020-04-20T15:34:34Z,boring,0,0,SHIVARAMAN NAIR
2020-04-20T00:57:49Z,@hikagaming91,0,0,Light Lorraine
2020-04-18T04:59:39Z,The original 5 shouldve been on 1st class with the original costumes and wolverine appearing at the end like on apocalypse then the 2nd couldve been apocalypse introducing storm nightcrawler and trying to recruit wolverine not successful and then 3rd couldve been bout the sentinels introducing gambit rogue jubilee wolverine finally joins the team and the 4th being the finale dark Phoenix.....the original team being the main characters wolverine being a strong supporting character and famous costumes being worn,0,0,Gladden Durham III
2020-04-16T06:53:02Z,It's funny how the trailer is better than the actual movie,0,0,Kate Nolan
2020-04-16T06:12:32Z,what must I watch first to be able to understand this movie? I really want to watch it huhuhu but I donʼt have a background.,0,1,sederoar
2020-04-15T23:59:06Z,X-Women: Dark Femi...,1,0,Alejandro Gallardo
2020-04-14T22:29:16Z,I cannot stand Sophie Turner. And as Jean Grey; no bueno.....,0,0,Paula Tirado
2020-04-13T15:23:36Z,i wish it become season 2,0,1,Kurt Tan
2020-04-13T10:49:01Z,The title should be 'ITS NOT ME'.. And Jean seriously need to eat some panadol.. She keep getting headache even for a small sound..,0,0,nurizz abdul
2020-04-12T03:47:06Z,Serious question. I’m a little late to the game so do I need to watch the movies before this to understand references?,0,0,kaitlyn lau
2020-04-11T19:03:56Z,Can anyone tell me the name of the music in this trailer?,0,1,Domingzz
2020-04-11T06:30:10Z,Something about Jean’s hairstyle really bothered me.  It had zero style and made her face look huge.,0,1,M Vee
2020-04-10T14:21:33Z,jlaw is a homegirl,0,0,K Child
2020-04-10T06:13:38Z,キム・テヒが、よりきれいな歌謡ナタリー・ポートマンがきれいですか？ Is Kim Tae-hee prettier or Natalie Portman prettier? האם קים טיי-היי יפה יותר או נטלי פורטמן יפה יותר?,1,0,허틀리리노아
2020-04-09T12:57:29Z,No one:  Magneto:  whose blood is on your shirt,0,0,Sphephelo Nombika Ngcobo
2020-04-09T03:47:22Z,The only reason I’m in this comment section is for got comments...,7,0,Khaji Null
2020-04-08T17:54:10Z,I hope they'll make dark phoenix part 2 😍😍😍,1,0,M. Maxy
2020-04-08T09:58:27Z,The teacher who asked me the answer to the question in front of the class: Me: 1:11,79,3,Harvard
2020-04-08T03:43:04Z,They ruined the X-men movies. There’s a different story in each new movie and totally disregards what was said or known from the previous ones. Makes no sense. There’s a new timeline in each story like wth.,0,0,Nadia B
