timestamp,text,like_count,reply_count,author
2020-06-05T10:35:36Z,w3r 4ewr wra,0,0,Carlos Rosa de Souza
2020-06-05T04:44:52Z,"""The game"" movie mixed with ""Saw"" movie",0,0,cass xo
2020-06-05T04:37:16Z,How is this not like the saw movies?,0,0,cass xo
2020-06-04T23:50:33Z,-Ring phone.... -I want to play a game.!,0,0,Nick Blade
2020-06-04T14:40:14Z,I watched this movie in hall with my friends our plan was to watch some other movie.The hall was full so we changed our plan and decided to watch escape room.Nobody  watched the trailer we simply bought the tickets and went inside....The movie was so fantastic and it was my 1st movie in hall and 1st hangout with my friends ❤️,0,0,MD ARFAN
2020-06-03T20:10:33Z,Similar to cabin in woods??,0,0,Ashish Ash
2020-06-02T02:33:49Z,"0:45 wtf, in the movie it says 10 000 $ and not one million",0,0,Matheus Nunes Borba
2020-05-31T03:40:37Z,Looks like EXAM movie,0,0,6 Blak
2020-05-30T18:09:42Z,Is this scary? Because I am going to watch this at 2AM now.,0,1,NANA SHIN
2020-05-30T07:50:17Z,Zero escape vibes,0,0,Ethan Toh
2020-05-30T02:09:08Z,*ONE B i z Op p . c 0m* is an impressive on-line place with the end goal of secure good income From your family room. they are just Diligent .,41,1,lindsey ali
2020-05-30T01:24:05Z,This movie made me stress so much. Amazing overall,0,0,Basket Case
2020-05-29T21:34:15Z,Not good movie. Idea is so stulid,0,0,Bozhidar Petrov
2020-05-29T21:04:11Z,Do not watch this film . Its the worst shite ever. If you do you would of wasted 2 hrs of your precious  life .  1 out Of ten  if i have to .terrible all round cheap shite. Saw film with vanilla ice cream . I hope part two never comes out,0,0,lotusrush591
2020-05-29T18:43:20Z,STUpIDDDd MoVIe EVER ! worse movie ive ever watched ... why would they make an escape room?! and how would they put that airplane simulator? nonsense,0,0,pu3shahidah
2020-05-29T13:33:16Z,This movie is kinda like saw but less gory,0,0,JoNCorteZ 39
2020-05-28T14:32:10Z,good,0,0,Valerio Vilmario
2020-05-28T11:26:00Z,"Literally while watching this movie,I stopped breathing and had an anxiety attack !😰😵",4,0,Abeeha Muhammad
2020-05-28T07:08:46Z,0:46 wasn’t the price 10 grand tho.,3,0,Physics Laboratory 0158
2020-05-27T23:09:00Z,I like these kinds of concepts in movies.,0,0,Hew W
2020-05-27T12:43:34Z,This was an amazing movie you guys!,0,0,MySketchyLife
2020-05-26T13:39:10Z,The movie was incredibl e.... It was awweeee sommme,0,0,Joan Antony
2020-05-26T05:35:20Z,saw,0,0,Muhammad Afif Aiman Mohd.Affendy abdullah
2020-05-25T21:01:49Z,Omg...we shouldn't watch it..this is so creepy,0,1,Afriba Jahan
2020-05-25T10:39:50Z,Do you have the link of this movie ? Anyone?,0,0,Jewell Jayda Jenell
2020-05-24T04:12:16Z,"when the fire went out, the heat actually radiates ngl",0,0,Aisyah Riany
2020-05-23T10:58:06Z,best movie ever,0,0,Jay. Coleborn
2020-05-21T06:01:55Z,Anyone knows something similar to this?,0,0,azoz sa3dawi
2020-05-20T15:20:57Z,big plot twist stretched into a movie basically xD,0,0,minecrtft'nt
2020-05-20T06:00:17Z,Best movie EVER,0,0,Sister Kaylee
2020-05-19T20:55:58Z,This movie is so fxxking GREAT and idek why the rating is so low..?!,0,0,Jae Idrs
2020-05-19T13:59:06Z,It's too good. Just go and see it,0,0,ritocheta ganguly
2020-05-19T11:34:28Z,I have seen the movie.The black girl wins but did not get a million dollars becauz there's no way out,1,0,arsh randhawa
2020-05-18T20:30:36Z,Part 2 will come soon,0,0,UP TO REALITY
2020-05-17T15:48:42Z,Part 2 please!,0,0,Mark Kenneth Santos
2020-05-17T15:09:59Z,Is there any plan for escape room 2?,0,0,realyolii
2020-05-17T03:40:40Z,Copy of jigsaw,0,0,Isaac hernandez jimenez
2020-05-17T01:57:44Z,"Didn't they just compete for 10k in the movie, not 1 million like they say here? Or do I remember it wrong?",0,0,Mycenaea
2020-05-15T16:58:30Z,Seriously I don't like this movie.. it reminds me jigsaw ....   Hello Amanda I want to play a game within 5 seconds you need to fart . And yes poop is allowed. Let's the game begins...,0,0,Wasim
2020-05-15T03:30:42Z,This was the best movie!!!! 100% recommended!!!,0,0,Jorge Arce
2020-05-14T22:18:21Z,like exam movie,0,0,Erika Ranti
2020-05-14T17:35:06Z,This movie hits different during quarantine🔥🔥🔥,6,2,Keith Wangwe
2020-05-14T16:13:03Z,This is a great movie. It must be in the bucket list 😁,0,0,Ramoninio Lapiceros
2020-05-14T03:05:20Z,This movie gave me severe anxiety,0,0,lll l
2020-05-12T19:01:35Z,I watched that movie on Bein Box Office HD 1,0,0,Leo Awada
2020-05-11T20:41:41Z,I like it a lott,0,0,Juicy Baek
2020-05-09T05:54:52Z,"This movie is smilar with ""saw"".",0,0,wai lin savage
2020-05-08T10:47:49Z,Part 2 pls,0,0,Game ratio
2020-05-08T00:30:15Z,Where can I watch this online?? I legit can’t find it anywhere,0,1,Emily Corbett
2020-05-06T18:12:46Z,Does anyone think this is kinda like Saw?,0,0,Ryan Denzel Sanjurjo
2020-05-06T08:05:30Z,Give me reason why they need to do this?🤨,0,3,ASMR Andreng
2020-05-06T04:40:49Z,Wow nice trailer. It gave away everything,0,0,kingdomless KÍÑG
2020-05-06T00:37:57Z,i don't like the fact that this movie came out and then it was just forgotten. i saw this a year ago and i really thought it was great. it was suspenseful and had a great plot. im just now heading that there might be a second one!,0,0,erii
2020-05-04T11:02:35Z,No veo ningun comentario en espanhol  Like si eres latino o si entiendes espanhol,1,0,Andore Andre
2020-05-04T04:37:59Z,This was way better than I expected from yet another escape room movie. I was on the edge of my seat from start to finish. Definitely worth watching.,0,0,Imani Bobani
2020-05-03T18:52:29Z,Brilliant film. I absolutely loved it.,3,0,Chris Corley
2020-05-03T06:00:35Z,zux,0,0,nickodemo1
2020-05-03T05:21:42Z,This is like the non gory version of saw. And this is so good very fun and entertaining I love movies like this. The main girl in it (Taylor Russell) is so pretty! And I heard there will be a sequel for it for this year so I can’t wait! It did end on a cliffhanger so it definitely needs a part 2,6,2,LoveMeForMe
2020-05-02T20:24:14Z,Must watch movie,1,0,Rohini Shingade
2020-05-02T08:20:05Z,Freaking the best Movie  Must recommended,3,0,MUMBAI ka CHALLENGE
2020-05-02T00:53:55Z,Stupid. Can you imagine the money and time and etc. To build those puzzle rooms? Lmao,0,0,Madd_Meekz
2020-05-01T20:22:02Z,Cube cube 2 hyper cube saw 1 2 3 4 5 6 7 8 9 ....... escape room i dnt knw y ppl response to unkwn mail,0,0,mysterybox
2020-05-01T20:19:23Z,This movie only for महान गणितज्ञ  people 👎,0,0,Pintu Reckwar
2020-05-01T15:48:19Z,I thought it'll be like final destination,0,0,Ketaki Athalekar
2020-05-01T09:04:37Z,Good movie. Very creative with a good plot.,1,0,Jaz E
2020-04-30T14:18:06Z,This was one of the best movie ive ever watch. I really want a part 2 to this,5,0,Elijah Montefalco
2020-04-30T08:58:33Z,Season 2 pleaseeeee.. excited here..,0,0,Annavie Diano
2020-04-30T08:58:19Z,Season 2 pleaseeeee.. excited here..,0,0,Annavie Diano
2020-04-30T05:44:41Z,"I saw the movie, it's good, you should watch it",0,0,Juice Tap's3
2020-04-29T22:54:10Z,Awesome movie I watched it last night and believe me you would love this adventurous movie... Eagerly Waiting for 2nd part 😍,0,0,Raveena Rajput
2020-04-29T10:06:50Z,Escape Room Game :D       Roblox has a Escape Room Game lel,0,0,Normal Banane
2020-04-29T06:28:07Z,Is this escape room 2?,0,0,HAIR OBSESSION
2020-04-28T19:38:24Z,Awesome,0,0,PUBG 140
2020-04-28T08:15:49Z,"This movie sucks.. Repetitive copy of SAW, The Cube 1997, room 1408, dejavu and some other movies.. Even the acting sucks all the hysterical, scream, shout and paranoid are the same as many horror movies, ""what do they have to play this kind of shitty music blabla"" many dumb lines and the plot is pointless.. This is just another excuse to make a movie",0,0,Kent Beckman
2020-04-28T02:01:06Z,Looks like another Saw movie,0,0,Dylan Clare
2020-04-27T18:34:51Z,I'm gonna go watch this right now,0,0,sanaa hamilton- mcbride
2020-04-26T20:34:01Z,Why such a low imdb?,0,0,Nishant Gupta
2020-04-26T15:06:46Z,I....This movie is truly amazing.  One of the best movies I've ever seen.,0,0,Huditeanu Beatrice
2020-04-25T07:03:33Z,This looks like a combination between saw and cube. I will definitely watch it. I liked both saw and the cube movies and I hope this don't disappoint.,0,0,Stoned Beaver
2020-04-23T09:57:29Z,I really wanted to watch the room 2019 but everytime i searched this movies always comes out.,0,0,Do Kio
2020-04-22T04:07:48Z,This movie is the best everrr,0,0,itsmaiaprado
2020-04-21T21:37:28Z,I like this movie is the best movie ever never ever i like the  Quality i like the moments I like everything seriously its beautiful movie if you didn’t watch it you should be watching this because this is the best ♥️♥️♥️♥️♥️♥️♥️😘😘,0,0,Hussah Hussah
2020-04-21T18:32:56Z,From where I can watch this movie plz help ????,0,0,Sumbul Khurram
2020-04-20T17:12:54Z,So...there's an actual minos escape room...and you believe people are gonna attempt it after watching the movie....FUK. NO,0,0,Patrick meta3as
2020-04-20T03:11:26Z,Yo here because of the coronavirus like this and reply if that is you we are all in this together,3,0,Giles Madcozi
2020-04-19T22:13:51Z,i just watched it it was good,2,0,lyne brice
2020-04-19T13:14:28Z,This was a really interesting film,4,0,baby l
2020-04-18T14:25:12Z,it was kinda maze runner-ish but it was still a good movie,0,0,moreaisha
2020-04-18T09:35:25Z,This movie is a shit🤦,0,1,Mr 360
2020-04-18T07:43:00Z,Amazing movie👌👍,1,0,Sakshi Tari
2020-04-17T21:10:04Z,What a nice movie ...,0,0,Clem Clemency
2020-04-17T16:48:09Z,I just finished watching escape room. Its a great movie.. Very smart. Rooting for the part2,0,0,marie anne
2020-04-17T04:33:19Z,Movie was good until the end where they set up a ending to a sequel,0,0,Derick Mcfail
2020-04-16T19:30:09Z,THIS FILM IS EVERYTHING NO LIE!!!! THE BEST THRILLER I HAVE EVER SEEN,0,0,Ashleighs Lifestyle
2020-04-16T02:20:51Z,This is a really really good movie.  Don't miss it!!!,0,0,I could be Evil
2020-04-15T23:50:15Z,"The Cube ripoff. Just like every other slasher movie after Halloween. However, the movie is good to my taste.",0,0,Sergio Lopez
2020-04-15T05:13:49Z,im a baby. im scared,0,0,dumb ass
2020-04-14T21:48:23Z,Man: Almost gets crushed to death.                        Trailer: “LItTlE BoXEs oN ThE HiLlSiDe”,30,0,Vary Tube1
2020-04-14T04:26:41Z,Super movie,0,0,MUSCLE PHARM FITNESS STUDIO
2020-04-13T02:02:20Z,THIS WAS DOPEEEEE,0,0,bitch what
2020-04-12T17:57:25Z,Jigsaw is that you??? 🧩,0,0,shl kmr
2020-04-12T13:33:24Z,It was an amazing movie,0,0,Soumya madhaw
2020-04-11T20:26:23Z,Any one watched this  movie during Corona quarantine in Prime and got back to see the Trailer,105,12,Thilak Stark
2020-04-11T19:19:25Z,Just finished watching it.....and I really hate the person who created these escape rooms,1,0,Celine Mukuka
2020-04-11T10:57:43Z,Amazing movie,0,0,Mr Sallu
2020-04-11T09:38:17Z,It's not a movie it's a fuking masterpiece puzzle.Don't think anymore just watch to solve it .,1,0,azim gazi
2020-04-10T15:03:14Z,I guess the title for the part 2 will be              “THE ESCAPE PLANE”,11,0,J O S H
2020-04-10T14:28:12Z,i really recommend this!! dont trust the ratings!! this movie is insane!! i enjoyed it! cant wait for part 2!!,0,0,anthony strife
2020-04-10T14:26:01Z,Im waiting fot the Escape Room 2 and i already watch this it was soooo Coooool,1,0,Shaine Secrety
2020-04-09T13:13:52Z,I hate how amanda and mike died their my fave characters,2,0,ᴛᴀᴇᴊɪɴʙɪɴ 12 월
2020-04-08T17:54:12Z,i wish i could wipe my memory just so i could watch this and experience it all over again forever. there was literally no second where it wasnt thrilling,1,0,martin router king
2020-04-08T16:08:39Z,"Just finished watching off Netflix, it was seriously sooo overwhelming -- in the best way possible-- got major anxiety panic attacks, so yeah it's a good movie.",0,0,Lindzzz Romé
