timestamp,text,like_count,reply_count,author
2020-06-05T10:08:08Z,friends on the other side,0,0,nguyenthuy truongbinh Box
2020-06-02T18:19:04Z,I hope they will make a movie about The Battle of Leyte Gulf😊 That would be sooooo epic!❤ any Filipino pips here?😁,0,0,Engelbert Barco
2020-05-31T06:31:40Z,Not a bad movie but i just watched pearl harbor last night and how the fuck a movie made 20 years ago have better cgi and visual effects than a 2020 movie,0,0,Jean Sebastien Asselin
2020-05-31T05:10:40Z,"America will always be great as long as remains a capitalist country and know her enemies,the doesn't seem to know this and started sleeping with the enemy 🥺",0,0,fabio sunspot
2020-05-24T03:13:11Z,A horror movie for anyone who tries the US navy🤣,0,0,thatguy staylucky
2020-05-23T19:36:46Z,I paid £3 not watched it yet but already disappointed 😥,0,0,Steven Meakin
2020-05-23T09:20:19Z,Go watch Tora Tora Tora not this.,0,0,0Zolrender0
2020-05-19T07:02:04Z,Its is available on Netflix or what,0,0,Ngou Saikhom
2020-05-16T05:51:13Z,miday,0,0,Ricky De Pledge
2020-05-16T04:01:10Z,"This film is not a tribute to our heroes. The idiots of Hollywood know nothing about the honorability and conduct of real men. They have to depict them as wild west cowboys always poised to get into fist fights to prove they're real men. And Woody Harrelson is the worst casting in film history. Not only is he a horrible actor, his juvenile  voice still sounds like he wants to check with Sam again for the ingredients of a rum and coke. The 1970s film on Midway was much more intelligent and a superior film overall.",1,0,Ed Baker
2020-05-16T02:06:13Z,"""This could never happened again"" but American intellegence failure happened again ""9/11""!",0,0,Lester Laoagan
2020-05-13T19:57:25Z,I hope this has not been hollywooded,0,0,Rathallan
2020-05-11T15:47:08Z,Good movies. If you read reviews from liberal pussies all you see is jingoistic and racist. Such babies.,0,0,BILL DAN COURTNEY
2020-05-09T09:40:09Z,"My grandfather's father, 1915 to 1942, was a torpedo pilot for the aircraft carrier Kaga, but was killed by a dive bomber.  It's a very disappointing history for our family.  Now I want to eradicate the Chinese carrier, not the US Navy.",0,3,ピヨキチ
2020-05-08T02:42:05Z,How did I miss this movie last year? IMAX worthy.,0,0,Tim Franko
2020-05-05T06:38:53Z,"Let me save you guys sometime, if you enjoy war movies dont watch this its crap. if you enjoy horrible acted stupid drama then this movie is for you",0,0,John Wiggins
2020-05-04T23:58:20Z,Watch this movie. You will not regret it!,0,0,CirclesArePointlesss
2020-04-28T15:31:55Z,Really didn't think Hollywood was capable of making a good movie ..  But they did .,0,0,TimeKeeper Revelations
2020-04-26T07:57:58Z,Is midway near Kentucky?,0,0,bolobolo bolo
2020-04-26T03:35:22Z,Awful film. Suggest 1917 instead.,0,0,Raynus 1
2020-04-24T17:56:06Z,"All of my interest went out the window, with that stupid stall maneuver by the Dauntless pilot. I thought this could have at least a bit of historical accuracy, but I guess this is just a generic Hollywood action movie.",0,0,Mikko Kukkonen
2020-04-24T15:53:49Z,Midway (2020) Full Movie HD Full Movie Streaming   ———————————————————————  quality HD  ➥  12-new-hd-flixstream.blogspot.com      All languages available           айлык алгыныз келеби? Бирок сиз бала менен уйдо,3,0,Widia Shintia
2020-04-23T08:24:39Z,is it Roland emmerich ?,0,0,sherin Joseph
2020-04-23T02:39:30Z,You need to watch attack on pearl harbor first before this one great movie,0,0,KaitouKID mer
2020-04-21T20:28:50Z,"This movies  was good but it has some weird visual effects...and the worst thing about this movie that they're not able to explain the movie like many other directors did , just like.... Hecksaw ridge , 1917 and pearl Harbor...this is the only disappointing thing about this movie is that this movie can be better but they didn't try enough.... But if you ask me ... should I watch this movie or not..i would recommend you to watch this movie...its better than most of the world war 2 movies.... Suggestion if this movie was directed by micheal bay or james Cameron' this would turn out to be a best movies of this decade...",0,0,Hero Hamada
2020-04-21T14:29:13Z,"Easily one of the best historical movies. Captures the feeling of sacrifice, love, loss, and never giving up. Thank you and rest in peace to the men who risked their lives to protect our country when it was in danger.",0,0,theamazingflubber
2020-04-21T00:56:15Z,This movie is 🔥💯... I'd say 70% action and shit felt real asf,0,0,Kevin Vang
2020-04-19T07:35:16Z,This movie is really good 👍,0,0,Nila Titis Asrining Tyas
2020-04-18T13:36:33Z,JAPANESEEEE A6M2 ZERO KAMIKAZEEEEE,1,0,Rice Eaterz
2020-04-18T02:01:44Z,No too much drama. It's all about the naval battle. Recommended war movie,0,0,Ch4n J0h4n
2020-04-15T21:41:53Z,Highly recommend this Movie,0,0,Akhilendra Singh
2020-04-15T18:34:05Z,Not bad at all !!!!!,0,0,Florin Ovidiu
2020-04-14T03:26:53Z,"Where was your intelligence?So many losses, my God...So many damn losses...Such a squadron was not to be missed .How many guys died in that meat grinder?",0,0,Bad Boy
2020-04-10T15:35:22Z,Dedicated to all Americans and Japanese sailor who fought on that day during a war.,2,0,JMarcus Regalado
2020-04-09T04:34:14Z,"I watched it today, it's a little hard to follow because jumps to different dates but other than that it's a really good movie and it explains the war from both sides.",0,0,Cody Webb
2020-04-08T13:24:49Z,I read somewhere that most of the lads who died at Midway were apparently just 17 years old.,0,0,Super geologist 2016
2020-04-05T20:32:52Z,Great movie !,0,0,Affan Owais
2020-04-05T15:24:38Z,"Finally watched the movie . It sucked !  Like watching a video game . Crap CGI green screen   B S  thats so typical today . So unrealistic . Do yourself a favor and watch the  movie Midway from the 1970’s with Heston ,Ford .....  Check out Tora Tora Tora also . Real airplanes , real ships real explosions , real fire and lots of models and pretty historically accurate .Much better movies back then and none  of this cartoonish green screen crap.",0,1,flycubfly
2020-04-04T11:08:16Z,"I saw the movie, I admit I thought this was another 'Micheal Bay Pearl Harbor'. But after watching it I was wrong, the movie really honoring those individuals of the real event. The CGI is crap (honestly) but it delivered telling the story.",0,0,MS_ B
2020-04-03T02:38:41Z,my google say This is from Indonesia,0,0,dA aReA 51 hOoMaNs
2020-04-02T11:33:14Z,damn a small country like japan really punched Americas balls to get it riled up.,0,0,R3DF4NG
2020-03-31T11:23:14Z,Like yamato movie?,0,0,Killersmile Rocha
2020-03-31T11:23:04Z,Like yamato movie?,0,0,Killersmile Rocha
2020-03-30T08:14:27Z,Wow is this the new world of warships?,0,0,Rey Flowers
2020-03-30T05:55:24Z,Why its not philipines there >:(,1,0,Raysin Tobias
2020-03-30T02:51:54Z,What if I were to tell you that I was on the midway ship it self would you believe me or would think it a lie (please believe me it's all true),0,0,Kisha Crofts
2020-03-29T23:18:32Z,Badass movie,0,0,AMSeagle
2020-03-29T19:36:49Z,Just saw this movie yesterday when I borrowed by brother's DVD....I am really impressed with the historical accuracy they concentrated on while making it...I've read many books about the Battle of Midway and this movie covers pretty much all the bases in it's portrayal of the battle and those who fought it on both sides...I spotted only one minor flaw though...one scene shows the Japanese fleet being attacked by B-26 bombers coming from Midway....but the Japanese fleet was actually attacked by a squadron of B-17s that scored no hits.,0,1,Steven M
2020-03-29T19:24:22Z,SBD THE BEST PLANE OF WW2 LETSSSS GOOOOOO,1,0,Phlapp
2020-03-29T19:21:41Z,SBD BOYS SBD LETS GOOOO SBD YEAAAH SBD HEEEECK YEAAAH,1,0,Phlapp
2020-03-28T18:25:30Z,Boring,0,0,Gordon Sylvester
2020-03-25T22:08:10Z,"Not one cell phone in sight, just people living in the moment",0,0,Daniel
2020-03-25T19:01:05Z,What would happen if US navy lose in Midway?,0,1,Love Street
2020-03-25T13:34:34Z,I wish i can forget the movie so i can watch again,0,0,Mikelynn Arabain
2020-03-25T00:33:19Z,Good movie,0,0,Zombie 1005050
2020-03-24T09:12:23Z,"Midway and Hidden Soldier are somehow connected, especially the americans bombing the cities of japan.",0,0,Makū
2020-03-24T03:30:50Z,"Ooo..., mister ""what's my name"".",0,0,Piotr Solinski
2020-03-24T00:34:12Z,"I was disappointed.  The CGI at times was so unrealistic that it ruined the movie for me.  Also, it felt more like a Michael Bay Transformers movie than a accurate war depiction.  Not terrible and worth a watch but overall don't get your hopes up.",1,0,Zilla
2020-03-22T16:45:53Z,This movie or Pearl Harbor seems to have seen Japan's attention when making it.,0,0,이승현
2020-03-21T06:52:20Z,not graphic enough from dog tail fighters in mid air,0,0,chris miller
2020-03-21T06:51:19Z,r2d2 finally,0,0,chris miller
2020-03-19T03:58:00Z,🔥🔥   Opened many minds tonight   0:51 ❤💕    👇 👇 👇🔥💃,0,0,Alex A
2020-03-17T08:14:22Z,"Movie was fantastic, defiantly not like pearl harbor (Movie) from a romantic point of view. The one thing that annoys me is that a movie like 1917 will get all the awards and reviews and people will say its a must watch but  then a good movie like midway will get no awards and bad reviews. Just goes to show the type of audiences that movie companies have to cater for nowadays. 1917 was mainly symbolic and academic and i found the acting was weak. They were trying to save 1600 men when in most battles in the entirety of ww1 more than 60 000 men were killed. Now you have a movie like midway which had good acting and historically very accurate and it gets bad reviews. Please go watch the movie before giving bad reviews.",1,0,Chaplain
2020-03-17T03:30:07Z,"While the film had many good elements, and despite spending $100 million, it not only seemed to be on a budget, but also lacked a lot of historical truth. While the 1976 MIDWAY film seems old these days, it seemed far more historical and a superior film than this 2019 attempt.",0,0,Paul Hooson
2020-03-17T00:10:53Z,Incredible,0,0,ADVENTURE TALES
2020-03-16T23:19:51Z,https://youtu.be/F3xf_OMZc80   Full movie,0,0,Amerika Soviet
2020-03-16T19:36:24Z,1:24,0,0,Mauricio Saavedra de Almeida
2020-03-16T09:51:46Z,Go Murcia,0,0,Sir meows a Lot
2020-03-16T03:27:08Z,"CG doesn't cut it. Based on this clip, looks like Video game battles.",0,0,Greg Jackson
2020-03-15T01:56:09Z,"I'm 20 minutes in on this movie and it's f**kin awful.  The dialog and characters are something you would see in a play put on by 4th graders, this is no ""Saving Private Ryan"".  I hope it gets better.",0,0,ulysses1904
2020-03-14T21:33:12Z,Whats an Amazing film the best movies are about patriots who defend their own country from invaders- ✝️🙏😀⛪️,0,0,joan Ark
2020-03-14T21:22:07Z,"Great movie.. In war, everyone loses",0,0,Jole the Nebula
2020-03-13T20:05:10Z,"Rarely seen a so pitiful piece of (hollywood propaganda) sheet, just an empty video game. This stupid joke completely dishonor the veterans of the real battle.",0,0,Vincent Hana
2020-03-11T16:49:57Z,🔥🔥🔥🔥   This is a really cute movie   0:38 💝💚    👇👇👇👇👇🖤,0,0,Jaxton C
2020-03-10T20:42:02Z,Can anyone that saw this version of Midway tell me how it compares with the the first Midway movie? I want to know if it's going to be worth spending the money.,0,1,Stephen Andrade
2020-03-10T03:29:00Z,"My family & I saw this movie.  Liked the cinematography and history-telling.  But the special features at the end, with the producer / director, etc. was more than disappointing as they patted themselves on the back so hard, they nearly had whiplash - claiming they finally got Midway right.  Smacked of arrogance.  Too much ""Hollywood"".",0,0,lrb
2020-03-09T15:07:01Z,It’s a cartoon ffs. I _was_ going to see it. No way I’m going now.,1,2,TheThirdMan
2020-03-08T17:23:20Z,Ed Skrein’s acting made my eyeballs bleed.  His attempt at an American accent made my ears bleed.  Ruined the whole film for me...,0,0,Mike Doyle
2020-03-08T14:40:35Z,"One flaw in the film is the treatment of torpedo bomber pilot Ensign George Gay.  Gay's plane was shot down and crashed into the sea in the middle of the Japanese fleet. Although his gunner did not survive the crash, Gay did.  With the help of a life vest and a seat cushion, Gay treaded water while being surrounded by Japanese ships.  (Of course the attention of the Japanese was directed mostly skyward at the time but it was still a miracle that Gay did not get plucked out of the Pacific by one of the sons of Nippon.)  Gay essentially had a wet but front-row seat from which to watch the most important naval battle of World War II.  Through some sort of miracle he was never spotted up by the Japanese. After the battle he was picked up by an American ship.   The film shows a torpedo pilot in the water witnessing the events of the battle as they unfolded but it never identifies that pilot as George Gay.  Even worse, the film fails to explain that that same pilot survived the battle.  That's a shame because Gay's story is an amazing one. Maybe the filmmakers left it out because they thought the audience would simply not believe it.   By the way, Gay survived the war and went on to be a pilot for TWA.",0,0,Leif Johnson
2020-03-08T04:57:53Z,"""Seattle, San Francisco, Los Angeles.....will burn"" Given the state of those places today, this might not have been such a bad thing tbqh.",0,0,Moai
2020-03-07T05:17:53Z,It's a stupid production meant to convince the public that US Army isn't the ethical joke that it actually is. Fool someone else.,0,1,QQminusS
2020-03-06T23:39:42Z,I watched it when it first came out in theaters with my family. I highly recommend seeing it. Its such a fantastic movie to watch.,1,0,hatedscarf
2020-03-06T13:31:47Z,🔥🔥🔥🔥🔥   I feel reinvigorated   1:46 💕💚🎬    👇👇👇💝,0,0,Zac Griffiths
2020-03-06T12:55:51Z,I just saw the movie last night and I loved it!!  But you NEED to watch a documentary on the Midway battle before you see it to fully appreciate it.  In my strong opinion the movie is great for people who already understand the battle but terrible for people who know nothing about it.   I found myself constantly stopping the movie to explain what was going on to my wife.  This movie isn't a history lesson but it sure is an improvement on the 1976 Midway.,2,0,Endorphin Rider
2020-03-06T12:40:45Z,why does the CGI look so tacked on ... it just looks unreal ... in a real story warmovie this is the last thing you should shoot for,0,0,ControlLingOo
2020-03-02T15:56:25Z,"The acting could have been way better, but from a visual standpoint alone it was fantastic in 4K",3,0,hollowpointkid
2020-03-02T14:57:49Z,What a stupid fake movie far away from reality and filled with shoved up fake unreal heroism... fuck off,0,1,Ahmed Mustafa
2020-03-01T18:31:15Z,that moment when you bought dauntless:battle of midway instead of Midway.... i done fucked up,1,0,Paxton Larcher
2020-03-01T17:08:05Z,BOTH Japanese and American pilots were unbelievably brave and heroic in that mighty sea clash.,0,0,Guy Veloz
2020-02-28T21:22:01Z,it was pretty good film. the only thing i disliked was kind of chaotic descrition of tactics and operations in the battle.,0,0,Feroxing12
2020-02-28T03:50:07Z,Hair all stands uo,0,0,Grand Clown
2020-02-28T03:15:27Z,They told so many true story's of men In here. But left out the black cook who shot down those planes at pearl harbor ....in fact there was no one of color in this film.  Even though plenty of colored men served in the Pacific,0,1,Adam Johnson
2020-02-27T17:30:17Z,Im not American but the act some of these dudes did re unbeliveable. its in my top 5 World War movie now its rare to see the pilot view,0,0,mortivoe
2020-02-27T14:22:03Z,Syet this movie rocks 👍🏼👍🏼,0,0,headplugfx motovlog
2020-02-27T04:02:28Z,classic,0,0,OrAnGe -929
2020-02-26T22:43:57Z,"This has to be one of the biggest flips in opinion in the comments section, I mean gawd dayum. Before the movie was out the comments were full of Roland Emmerich shitting on, now everyone seems to love it (except one particular douche in some comments). I'm proud of the internet.",1,1,Fran Gorno
2020-02-26T21:43:00Z,fuck you yankees !!!,0,0,Curtis Newton
2020-02-26T21:07:10Z,Pearl Harbor is the greatest intelligence failure in American History but in that sense the 9/11 New York Twin Towers terror Attack and the Pentagon terror attack kinda repeat the history of American intelligence failure.,0,1,Lester Laoagan
2020-02-26T12:26:00Z,Just watched this movie yesterday. It's totally unbiased movie which gave respect to American as well as Japanese sailors.Salute to Dick Best and all other officers and sailors tho Dick was not able to fly again.,0,0,Swapnil S
2020-02-25T10:11:23Z,the US and Japan are best friends today. How easy does the human forget who there enemies are,0,0,Tenac 300
2020-02-25T07:37:16Z,Great movie !!!!,0,0,erika nuno
2020-02-24T17:34:54Z,"One of the shittiest war movies in decades.  The acting and script are amatuer at best, and a criminal act at worst.  Just proves hollywood  has completely lost its touch.",0,1,MX SS
2020-02-24T11:49:42Z,Curious to know if these Hollywood actors would have joined this production had they known it might have the net effect of portraying the US in an historically positive light.,0,0,Eric Ulrik
2020-02-24T10:28:15Z,Looks like a video game.,0,0,A. Scheder
2020-02-24T02:46:27Z,"To hell with this movie, and its Chinese producers, RuYi Media.  The last line, attempting to honor the attacking Japanese military is an insult to the United States as a whole, and to the U.S. Navy personnel that died during the Battle of Midway.",0,0,dsbailey701
2020-02-23T21:53:41Z,"This movie is a terrible, disappointing, inaccurate, ahistorical MESS. That's just for starters.    There is no excuse for the myriad of historical inaccuracies in this movie, gaping holes in the timeline, etc.  Dennis Quaid did a good job, but the rest?  Pffffft.  Why would anyone cast Woody Harrelson in the role of Nimitz?",0,2,BB 64
2020-02-23T20:54:32Z,This movie could've been so much more. The director and producers ruined it. All the CGI sucks too. It had good actors in it. Makes me mad thinking of what it could've been.,0,0,Michael Atkin
2020-02-23T14:01:16Z,The 'real enemies' where here at home.  Most migrated here after the Civil War from Europe.  Everyone knows who I speak of....,0,0,Gene Simmons
2020-02-23T12:46:42Z,"i watched the movie, its really awesome 10/10 but before i watched the movie i saw a documentary about the battle of midway from the invicta channel and gave a detailed account on what happened, from what i can say is that the movie stayed true the historical accuracy of the film",0,0,Jared Kaiser
2020-02-22T23:43:00Z,"This movie was good . If you watch this movie and all you can complain about is the CGI or it's not Oscar winning acting then you just don't get it . I'm very happy this movie got made . Yes I wish it had been Saving Private Ryan , high budget but it is what it is and that is , a good movie .",0,0,RydFree
2020-02-22T19:06:29Z,WW2 is the most historical war and the Pacific war,0,0,Frozen Boy
2020-02-22T19:04:01Z,Why do so many new movies rely on CGI so heavy. Its a great thing but at the sametime its used way to much. Tora tora tora had a better pearl harbor than this.,0,1,K Mckivey
2020-02-22T18:34:55Z,OOWOO!!! THIS IS REALY A VERY VERY VERY BAD MOVIE INDEED !!!,0,0,Samuel Tavares
2020-02-22T14:13:37Z,"Great action movie throughout! But...the acting was Soooo Extremely Super Corny, almost unwatchable, and kinda ruined the movie for me. The non stop action was the only thing that saved it for me..🤭🧀Z",0,0,FAST EDDIE
2020-02-22T07:16:01Z,"Thought it was gonna suck but it was actually very good, especially if you appreciate history. Couldn't take Nick Jonas seriously thats my only issue but he didn't have that many scenes anyway.",0,0,Toph Beifong
2020-02-22T03:52:30Z,"I’m not for either sides but the US attack Japan first by putting sanctions on them.   Subscribe to iuic. Blacks, Hispanics & native Americans are the true Israelites of the Bible..",0,0,Abisha Israel
2020-02-22T03:35:43Z,To the fellow Australians who like to criticise the US so much -  this Japanese fleet was the one that was going to burn Sydney. These airmen saved you.,0,0,Dee Lea
2020-02-22T02:25:49Z,Saw it cheesy,0,0,Joe Anderson
