Year,Rank,Title
2012,1,The Avengers
2012,2,The Dark Knight Rises
2012,3,The Hunger Games
2012,4,Skyfall
2012,5,The Twilight Saga: Breaking Dawn - Part 2
2012,6,The Amazing Spider-Man
2012,7,Brave
2012,8,The Hobbit: An Unexpected Journey
2012,9,Ted
2012,10,Madagascar 3: Europe's Most Wanted
2012,11,The Lorax
2012,12,Men in Black 3
2012,13,Wreck-It Ralph
2012,14,Ice Age: Continental Drift
2012,15,Snow White and the Huntsman
2012,16,Hotel Transylvania
2012,17,Taken 2
2012,18,21 Jump Street
2012,19,Lincoln
2012,20,Prometheus
2012,21,Safe House
2012,22,The Vow
2012,23,Magic Mike
2012,24,The Bourne Legacy
2012,25,Argo
2012,26,Journey 2: The Mysterious Island
2012,27,Flight
2012,28,Think Like a Man
2012,29,Rise of the Guardians
2012,30,Mission: Impossible - Ghost Protocol
2012,31,The Campaign
2012,32,Life of Pi
2012,33,The Expendables 2
2012,34,Wrath of the Titans
2012,35,Dark Shadows
2012,36,John Carter
2012,37,Les Misérables
2012,38,Act of Valor
2012,39,Django Unchained
2012,40,Contraband
2012,41,Looper
2012,42,Madea's Witness Protection
2012,43,Battleship
2012,44,Mirror Mirror
2012,45,Chronicle
2012,46,Pitch Perfect
2012,47,Hope Springs
2012,48,Sherlock Holmes: A Game of Shadows
2012,49,Underworld Awakening
2012,50,The Lucky One
2012,51,The Dictator
2012,52,Total Recall
2012,53,Titanic  2012 3D Release
2012,54,American Reunion
2012,55,ParaNorman
2012,56,This Means War
2012,57,Project X
2012,58,The Woman in Black
2012,59,Paranormal Activity 4
2012,60,The Devil Inside
2012,61,The Girl with the Dragon Tattoo
2012,62,The Odd Life of Timothy Green
2012,63,Ghost Rider: Spirit of Vengeance
2012,64,The Grey
2012,65,Red Tails
2012,66,The Possession
2012,67,Diary of a Wimpy Kid: Dog Days
2012,68,Sinister
2012,69,Beauty and the Beast  2012 3D Release
2012,70,Jack Reacher
2012,71,Savages
2012,72,The Best Exotic Marigold Hotel
2012,73,Moonrise Kingdom
2012,74,Alvin and the Chipmunks: Chipwrecked
2012,75,The Three Stooges
2012,76,The Descendants
2012,77,Here Comes the Boom
2012,78,War Horse
2012,79,Red Dawn
2012,80,Star Wars: Episode I - The Phantom Menace  2012 3D Release
2012,81,Resident Evil: Retribution
2012,83,What to Expect When You're Expecting
2012,84,Finding Nemo  2012 3D Release
2012,85,End of Watch
2012,86,The Artist
2012,87,This Is 40
2012,88,We Bought a Zoo
2012,89,Rock of Ages
2012,90,Abraham Lincoln: Vampire Hunter
2012,91,Lawless
2012,92,That's My Boy
2012,93,Trouble with the Curve
2012,94,The Watch
2012,95,Step Up Revolution
2012,96,Tyler Perry's Good Deeds
2012,97,Frankenweenie
2012,98,Parental Guidance
2012,99,The Adventures of Tintin
2012,100,2016: Obama's America
2012,101,House at the End of the Street
2012,102,Extremely Loud & Incredibly Close
2012,103,The Pirates! Band of Misfits
2012,104,Joyful Noise
2012,105,The Iron Lady
2012,106,Chimpanzee
2012,107,The Five-Year Engagement
2012,108,Silver Linings Playbook
2012,109,Cloud Atlas
2012,110,One for the Money
2012,111,Alex Cross
2012,112,Katy Perry: Part of Me
2012,113,Hugo
2012,114,Sparkle
2012,115,The Guilt Trip
2012,116,Tinker Tailor Soldier Spy
2012,117,Premium Rush
2012,118,Big Miracle
2012,119,"Monsters, Inc.  2012 3D Release"
2012,120,The Secret World of Arrietty
2012,121,Haywire
2012,122,Man on a Ledge
2012,124,Chernobyl Diaries
2012,125,Silent Hill: Revelation
2012,126,Wanderlust
2012,127,The Perks of Being a Wallflower
2012,128,Safe
2012,129,To Rome With Love
2012,130,The Raven
2012,131,The Master
2012,132,The Man with the Iron Fists
2012,133,Seven Psychopaths
2012,134,Killing Them Softly
2012,135,Lockout
2012,136,Hit and Run
2012,137,Dredd
2012,138,Silent House
2012,139,Playing for Keeps
2012,140,People Like Us
2012,141,Gone
2012,142,The Words
2012,143,Beasts of the Southern Wild
2012,144,Anna Karenina
2012,145,To the Arctic 3D
2012,146,New Year's Eve
2012,147,The Intouchables
2012,148,The Darkest Hour
2012,149,Fun Size
2012,150,Bernie
2012,151,Salmon Fishing in the Yemen
2012,152,Cirque du Soleil: Worlds Away
2012,153,Arbitrage
2012,154,Friends with Kids
2012,155,Seeking a Friend for the End of the World
2012,156,A Separation
2012,157,The Collection
2012,158,The Muppets
2012,159,Born to Be Wild
2012,160,The Twilight Saga: Breaking Dawn - Part 1
2012,161,My Week with Marilyn
2012,162,Chasing Mavericks
2012,163,Casa de mi Padre
2012,164,For Greater Glory: The True Story of Cristiada
2012,165,The Sessions
2012,166,Won't Back Down
2012,167,Hubble 3D
2012,169,Hitchcock
2012,170,Young Adult
2012,171,The Apparition
2012,172,The Sitter
2012,173,A Dangerous Method
2012,174,"Jeff, Who Lives at Home"
2012,175,Goon
2012,176,The Raid: Redemption
2012,177,Safety Not Guaranteed
2012,178,Puss in Boots
2012,180,Flying Monsters 3D with David Attenborough
2012,181,The Cold Light of Day
2012,182,Nitro Circus: The Movie
2012,183,Atlas Shrugged II: The Strike
2012,184,Last Ounce of Courage
2012,185,Pina
2012,186,Happy Feet Two
2012,187,Robot & Frank
2012,188,Raiders of the Lost Ark  2012 IMAX Release
2012,189,Celeste & Jesse Forever
2012,190,Jab Tak Hai Jaan
2012,191,Albert Nobbs
2012,192,Searching for Sugar Man
2012,193,Talaash
2012,194,Barfi!
2012,196,Samsara
2012,197,Girl in Progress
2012,198,Jiro Dreams of Sushi
2012,199,Ruby Sparks
2012,200,Jack and Jill
2012,201,The Queen of Versailles
2012,202,Ek Tha Tiger
2012,203,Sleepwalk with Me
2012,204,Carnage
2012,205,Space Station 3D
2012,206,Under the Sea 3D
2012,207,Fearless 2
2012,208,Shame
2012,209,Monsieur Lazhar
2012,210,Footnote
2012,212,Killer Joe
2012,213,Agneepath
2012,214,Hyde Park on Hudson
2012,215,English Vinglish
2012,216,Crooked Arrows
2012,217,Hysteria
2012,218,The Oscar Nominated Short Films 2012: Live Action
2012,219,We Need to Talk About Kevin
2012,220,Sea Rex 3D: Journey to a Prehistoric World
2012,221,Your Sister's Sister
2012,222,"Farewell, My Queen"
2012,223,Housefull 2
2012,224,Take This Waltz
2012,227,Zero Dark Thirty
2012,228,Marley
2012,229,Tower Heist
2012,230,The Kid with a Bike
2012,231,A Late Quartet
2012,232,"For a Good Time, Call..."
2012,233,Cocktail
2012,234,Speak Bachchan
2012,235,Woman Thou Art Loosed: On the 7th Day
2012,236,Headhunters
2012,237,The Other Son
2012,238,Ek Main Aur Ekk Tu
2012,239,The Deep Blue Sea
2012,240,Real Steel
2012,241,The Oogieloves in the Big Balloon Adventure
2012,242,In Darkness
2012,243,First Position
2012,244,Damsels in Distress
2012,245,Unconditional
2012,246,Rampart
2012,247,Diana Vreeland: The Eye Has to Travel
2012,248,Masquerade
2012,249,Immortals
2012,250,The Imposter
2012,251,Deep Sea
2012,252,J. Edgar
2012,253,Arthur Christmas
2012,254,Darling Companion
2012,255,Thin Ice
2012,256,Teri Meri Kahaani
2012,257,Chasing Ice
2012,258,Rowdy Rathore
2012,259,Son of Sardaar
2012,260,Bill W.
2012,261,Cosmopolis
2012,262,Coriolanus
2012,263,Don 2
2012,264,Pariah
2012,265,Agent Vinod
2012,266,The Paperboy
2012,267,The Thieves
2012,268,Student of the Year
2012,269,The Polar Express  2012 IMAX Release
2012,270,2 Days in New York
2012,271,A Royal Affair
2012,272,Moneyball
2012,273,Rust and Bone
2012,274,Heroine
2012,275,Blue Like Jazz
2012,276,"Peace, Love & Misunderstanding"
2012,277,Thunderstruck
2012,278,W.E.
2012,279,Undefeated
