timestamp,text,like_count,reply_count,author
2020-06-04T11:55:10Z,Alguien sabe si ya se extreno ?,0,0,brandon ramirez
2020-05-26T16:19:58Z,Great movie. Has great acting and presentation elements than fast and furious series combined. The ending was heartful. Christian Bale everytime amazes the audience. His whole persona is like he becomes the character. One can really forget that the same guy played Bruce Wayne. It's exhilarating. It's thrilling and it's how real talent are whitewashed from achievement boards created by people who don't have a clue what real passion is. 7000RPM. Matt Damon was also upto his mark.,0,0,Ritu Raj
2020-05-26T10:57:49Z,This movie is one of the reason's I think 60's cars were better than the cars now.,0,0,MrZj Leonaidas
2020-05-24T23:54:17Z,WHAT THE HELL THEY ALL SOUND AUSTRALIA EXCEPT NOAH DID A TERRIBLE JOB,0,0,honey boy who?
2020-05-22T15:46:14Z,"Driven, Le mans, Rush, days of thunder, Ford Vs Ferarri hell I'm in",1,0,Mark Hendrikx
2020-05-21T08:12:28Z,dislikes are from ferrari,2,0,SWAT
2020-05-18T00:48:44Z,I just watched this movie AND I LOVED IT,1,0,Unknown_clan
2020-05-17T04:48:15Z,I got to say watching this movie makes me not want to buy a Ford.,1,0,Renee Elliott
2020-05-16T18:35:22Z,Surely there's gonna be a movie one day on the GREAT ACTOR CHRISTIAN BALE,0,0,Sahil Dogra
2020-05-15T10:25:20Z,"Christian bale one of the versatile actor,",0,0,ahsan ali
2020-05-12T20:03:22Z,IT'S JUST A SHOT AWAY !!!,0,0,Pradyot Raj Pandey
2020-05-10T19:51:06Z,Cinematography awesome 😍😍,0,0,Dilip palani
2020-05-09T19:07:18Z,"This is an amazing movie. I love it, and you will feel it too. https://hd15s.com/movies/ford-v-ferrari/",0,0,Long Minh
2020-05-09T08:31:40Z,End movie,0,0,Kusum Kumari
2020-05-05T12:41:55Z,Все от этом фильме ты можешь увидеть здесь https://zen.yandex.ru/media/id/5ded43d1d5bbc300b22b46b0/protivostoianiia-avtokoncernov-forda-i-ferrari-v-znamenitoi-gonke-lemann-v-1966-godu-5eb05eca13284a1c24117ff4,0,0,Ildar Murtazin
2020-05-02T21:15:49Z,looks good,0,0,kommi 360
2020-04-28T16:38:57Z,"If you have Christian Bale in movie..., 😎😎  U don't need any review... Just go and watch it...!!!  Another feather in the Cap of Christian Bale...God of acting...",0,0,The Thinker
2020-04-28T03:59:08Z,Who is here after seeing lallantop👇👇👇,0,0,mala sahu
2020-04-27T01:55:20Z,Shelby to Ford is what Cocaine is to Maradonna .,0,0,Masted 2323
2020-04-26T18:34:36Z,"My favorite movie. Very educational. The GT-40 really wasn’t a Ford (it was English just like the 1960s Cobra bodies) and the performance Mustang wouldn’t exist without Shelby. He made them what they are. Kudos to Ford Performance on their newer performance Shelby cars. It’s like they sent the cars to Munich or Stuttgart and told them to make it right, then send it back. Directly speaking for the Shelby Cobra R which we will have some VIR Full Course Laps as soon as the track opens back up and compare it to the BMW M4 GTS. (:",0,0,Carmine’s Import Service
2020-04-22T16:11:22Z,Italy: This movie is blocked in your country.,1,0,True Blue Girl
2020-04-22T07:52:00Z,This movie is more about Ken Miles,1,0,Hairul Fitri
2020-04-22T04:46:15Z,I didn’t know Andy Robertson could drive like SENNA!?,1,0,Maximus 30
2020-04-21T18:30:58Z,"""You ready?"" ""I was born ready....shelby""...  .....................HITTT IT !!",0,0,zeu
2020-04-19T07:27:15Z,"After watching this, I realized that life is truly unfair...",1,0,Stephie Cheon
2020-04-19T06:17:20Z,Can someone recommend another movie that is amazing like this,0,0,Luis Lopez
2020-04-18T03:16:57Z,കിടിലൻ പടം❤️,0,0,Manu K Rajan
2020-04-17T17:31:45Z,This film is better than all 'fast & furious' together,0,0,Mr Perfectionist
2020-04-17T16:31:14Z,"Somewhere beyond in the realms of time and space, a tough bloke named Ken Miles is experiencing the perfect harmony of man and machine.",0,0,David Smith
2020-04-16T14:34:01Z,Their is two trailers with different sings one Is GVF highway tune and the other is give me shelter roling stones which one do you guys like better,0,0,Marc Derkovitz
2020-04-11T10:10:32Z,Neh... Shane's heart belongs to the green Hyundai Tucson.,0,0,powerful nugget
2020-04-11T08:06:52Z,What I learned from this movie is that Ferrari explodes and Ford is tough,0,0,Rimel Calicdan
2020-04-11T04:05:17Z,suprb video,1,0,Ashkar Creations Musicals
2020-04-07T20:14:03Z,I see some of the scenes of the trailer were missing in the movie?,0,0,Neel Javia
2020-04-06T10:25:28Z,1:57 i don't see that scene in the movie,2,4,Khải Văn An
2020-04-03T22:14:04Z,"To be honest I have really hated Christian Bale with all of my guts since he went totally psycho on that poor director of photography (Terminator Salvation). However I have to admit that he does a pretty good job as Ken Miles in this movie. All in all the movie is great - the only thing that annoys me slightly is how some of the characters are somehow ""exaggerated"", like the character of Leo Beebe. Matt Damon does a great job in this movie too",0,0,Bryan Awkwardson
2020-04-03T10:51:40Z,Nice .. movie..,0,0,Mr. INDIA
2020-04-02T09:46:36Z,My super snakes just doubled in value LOL,0,0,Anthony Laudano
2020-03-29T03:10:27Z,0:13 *Chills* 1:28,0,0,Creed
2020-03-28T13:01:20Z,The Best Movie i ever sew,0,0,PRETORIAN
2020-03-28T11:01:14Z,"Seeing this trailer, I think I would find the movie unwatchable. I would rather look at historical footage of the actual race, and read about the drivers themselves. Chris Amon happened to be one of my favourite drivers from that period, although he never had much luck in F1. He won the race in 1966, with Bruce McLaren, but seems to be way down the credits list. I think reading the actual history of the GT40 development would be more interesting than this film, which looks like a Stars and Stripes wank-fest.",0,0,Russell Parratt
2020-03-28T04:11:15Z,👍,0,0,Sharon Holland
2020-03-28T00:45:43Z,AMAZING movie.,0,0,Alex Turner
2020-03-24T21:10:02Z,1:34,0,0,BlueStangBoy
2020-03-22T03:55:03Z,James mangold is Dali in motion..master,0,0,kleiden diamond
2020-03-20T20:47:24Z,🔥🔥🔥🔥🔥   🏁🏁🏁the amazig race🏎️🏎️🏎️   1:02 💙💙    👇❤,0,0,Oscar Andrews
2020-03-20T13:59:40Z,do you know the song in @1:36?,0,0,Ata Bayman
2020-03-20T13:56:51Z,Ford v Ferrari fans !https://youtu.be/a5PZsdvrqNw You won't regret after watching this!,0,0,Vaibhav Karthik
