timestamp,text,like_count,reply_count,author
2020-06-03T20:46:50Z,To the people who disliked: “your such a disappointment to me darling”,3,0,🦋 H O P E 🦋
2020-06-02T09:41:18Z,"Rocketman (2019) Full Movie HD Película Completa en Español) 𝐖𝐚𝐭𝐜𝐡 𝐅𝐮𝐥𝐥-𝐌𝐨𝐯𝐢𝐞 ➱ t.co/azZP2MBxpL?reketmen/jack   All languages available  Food Некоторые продукты питания и напитки: бекон, говядина, хлеб, брокколи, масло, капуста, конфеты, цветная капуста, сельдерей, хлопья, сыр, курица, шоколад, кофе, кукуруза, сливки, рыба, мука, фрукты, мороженое, салат, мясо, молоко, масло, макароны, рис, соль, шпинат, сахар, чай, вода, вино, йогурт",8,0,j s
2020-06-02T09:41:11Z,"Rocketman (2019) Full Movie HD Película Completa en Español) 𝐖𝐚𝐭𝐜𝐡 𝐅𝐮𝐥𝐥-𝐌𝐨𝐯𝐢𝐞 ➱ t.co/azZP2MBxpL?reketmen/jack   All languages available  Food Некоторые продукты питания и напитки: бекон, говядина, хлеб, брокколи, масло, капуста, конфеты, цветная капуста, сельдерей, хлопья, сыр, курица, шоколад, кофе, кукуруза, сливки, рыба, мука, фрукты, мороженое, салат, мясо, молоко, масло, макароны, рис, соль, шпинат, сахар, чай, вода, вино, йогурт",7,0,j s
2020-06-02T09:41:05Z,"Rocketman (2019) Full Movie HD Película Completa en Español) 𝐖𝐚𝐭𝐜𝐡 𝐅𝐮𝐥𝐥-𝐌𝐨𝐯𝐢𝐞 ➱ t.co/azZP2MBxpL?reketmen/jack   All languages available  Food Некоторые продукты питания и напитки: бекон, говядина, хлеб, брокколи, масло, капуста, конфеты, цветная капуста, сельдерей, хлопья, сыр, курица, шоколад, кофе, кукуруза, сливки, рыба, мука, фрукты, мороженое, салат, мясо, молоко, масло, макароны, рис, соль, шпинат, сахар, чай, вода, вино, йогурт",2,0,j s
2020-06-02T09:06:46Z,"Straight outta compton All eyez on me  Biggie Bohemian rhapsody Rocketman  buckle up, The King Elvis is about to rock his way into the cinematic documentary.",0,0,IVAN
2020-06-02T06:54:09Z,"Lol it's a coincidence cause Johnny from Sing! sung ""I'm Still Standing"", which is also played by Taron",3,0,CodeNameJolt
2020-05-31T21:13:42Z,Loved the movie...didn't realize how traumatic his life was. I liked how they incorporated the musical score into the movie very interesting. 5/5 If you haven't seen it check it out.,0,0,Enlighten_me
2020-05-31T19:48:11Z,whats the song at 1:48,0,1,Batman
2020-05-31T16:46:17Z,A year ago today,1,0,gmirkoI50
2020-05-30T10:09:04Z,I normally hate these films - but this blew me away. Taron really does a superb job playing Elton.,0,0,Trig
