timestamp,text,like_count,reply_count,author
2020-06-05T15:57:41Z,"a movie acted by childrens, but for adults...  WEIRD",0,0,francisca ferrer
2020-06-05T11:15:38Z,w3r 4ewrt 4e4,0,0,Davi Santos
2020-06-05T11:15:35Z,w3 r4ewar aa,0,0,Davi Santos
2020-06-05T11:15:32Z,warf 3e4rt4st 5res t3w4r3w rw3,0,0,Davi Santos
2020-06-05T00:51:02Z,this isn't right,0,0,Vanessa :)
2020-06-04T17:04:26Z,w3r fwar3 4wr4war,0,0,Helton Gabriel
2020-06-04T17:04:22Z,sdfsefr wrtfertger4t ae4wr aw,0,0,Helton Gabriel
2020-06-03T20:27:46Z,Que horror 😡 con los Niños no se metan por favor 🙏,1,0,Yenni Fernanda Valencia
2020-06-02T19:19:39Z,Pedophiles everywhere,0,0,Gabri Encina
2020-06-02T14:51:53Z,This is every 10 year old in 2020,0,0,Mr. Martinez
2020-06-02T01:51:34Z,I want to watch it now,0,0,Bailey Nagel
2020-05-31T05:04:45Z,I wish these kids were my friends at middle school,0,0,Fnaflover 123
2020-05-29T02:13:00Z,"Poot actor kids, why is this ?  This is bad.",0,0,María Carrillo
2020-05-26T15:42:43Z,"They should do a second movie with them going into high school. And maybe add a girl in there and call it, ""Good Boys and a Good Girl Too""",0,0,Egypt Kinchen
2020-05-25T03:26:11Z,🤪🤪🤪🤪🤪🤪,0,0,Carmen Wilson
2020-05-25T03:26:00Z,Good  boys  is My  favorite  Movie,0,0,Carmen Wilson
2020-05-24T07:37:29Z,So the kids are allowed to swear but after they cannot watch themselves swear?,0,0,charls39 :D
2020-05-22T15:12:06Z,indonesia ada?,0,0,HAF HAF
2020-05-22T03:53:55Z,I’m happy i wasn’t like these kids when I was 12 😂,3,0,oliman2016
2020-05-20T22:48:19Z,Veri gudd film love from norwei,0,0,Rad Supermoto
2020-05-20T22:41:17Z,The trailer makes the movie look funny but it sucks. I’m halfway through it right now and I’m only finishing watching it because I’m bored. Don’t bother watching it.,0,0,Philip Erdman
2020-05-19T20:51:41Z,Never gonna be able to watch Wonder the same way again,0,0,Minnie White
2020-05-19T04:43:43Z,"everyone saying this is gross for kids to be doing, you guys are failing to realize that every middle school boy acts exactly like this",0,0,jane olivia
2020-05-18T12:38:54Z,The mom in me was having anxiety the whole time and I'm just 16 . Gosh I hope this is not the culture in America.  I'm Indian and I haven't seen heard or done any of your things.,3,1,Navya Patil
2020-05-17T14:20:20Z,제이컵.. 목소리 너무 너무 귀여워... 내 랜선 아들...,0,0,Young Young
2020-05-17T04:39:22Z,The ruin of children is adults that love to ruin children.  SMFH,1,0,Goddess Gia
2020-05-17T00:52:53Z,this movie was not NEARLY as good as the trailer made us think,1,0,Nikita Muntean
2020-05-16T16:55:56Z,a Olivia Benson (UVE)  no le gusta esto,0,0,Apolinea. Art
2020-05-15T18:10:43Z,I've done way worst than kissing when i was 12,0,0,Mr. Issu Fresh
2020-05-14T17:09:24Z,Tall Girl (2020) Full Movie HD Full Movie Streaming   ———————————————————————  quality HD  ➥  12-new-hd-flixstream.blogspot.com      All languages available           айлык алгыныз келеби? Бирок сиз бала менен уйдо,8,0,Widia Shintia
2020-05-13T22:05:33Z,Qué rayos. Qué ticccccc con la película. 🤢,1,0,María
2020-05-12T04:20:26Z,I've never laughed so much at a movie before,0,0,Melanie Aubut
2020-05-11T23:09:45Z,Anyone else here from David Dobrik?,0,0,Tejasv Bhatia
2020-05-11T19:55:39Z,An indoor swing!!!!!,1,0,pBarZ14
2020-05-09T21:25:07Z,Bruh eight graders-,0,0,the.bunny. d0odl3s
2020-05-08T07:35:30Z,Because stranger things have happened than stranger things.,0,0,Christian Ali
2020-05-08T04:55:30Z,All your fucking movies suck your voice sucks put a gun to good use you  suck and family guy sucks,0,0,Gabe Cook
2020-05-07T00:13:08Z,How does a litte girl know what that swing is?,0,0,CupHeadCarter Movie
2020-05-04T08:01:04Z,I just realized they are just acting and they aren't that innocent in real life 😂😂,0,0,Nadia elshafie
2020-05-04T07:59:12Z,Who's Molly ? 😂😂😂,0,0,Nadia elshafie
2020-05-04T07:57:20Z,I'm like twelve and like I'm nothing like them I'm lly a seventh grader I acted like them in like third or fourth grade,0,0,Nadia elshafie
2020-05-04T06:05:47Z,The miner ratyorkb,0,0,karol lopez
2020-05-04T05:38:01Z,What is Auggie doing here🥺,0,0,Miguel Angel
2020-04-30T21:13:52Z,"i was about to make the obvious ""michael jackson aprove this film"" joke but, hell, 90% of hollywood aproves this film",0,0,MaxGiu
2020-04-30T00:57:02Z,This was such a hilarious and sweet movie. Really depicts that middle school ethos.,0,0,Anna Smith
2020-04-29T22:20:17Z,movie was soo good!!!!!,0,0,Yosef Roth
2020-04-29T18:32:39Z,A 13+ old kid: Yay I can watch good boys  the actors: WTF?!?!?!?,0,0,It's me again.
2020-04-28T05:15:18Z,How adults think kids act: Guys lets play lego its so fun!!!!  How kids really act:,0,0,BlockishGaming
2020-04-27T22:36:43Z,Booksmart is better.   Agree: Like Disagree: Comment,0,0,Liam Patrick
2020-04-26T20:19:17Z,"This is the most unfunny ""comedy movie"" ever..",0,0,Aleksander Šadl
2020-04-24T23:29:26Z,this is so gross wtf,0,0,sansluvr
2020-04-23T05:14:30Z,check out :https://www.youtube.com/watch?v=exOJfDlqlz0,0,0,Adventures of Fboys
2020-04-22T17:59:52Z,WE NEED GOOD BOYS 2!!,3,0,John Tolento
2020-04-21T20:32:42Z,it's weird that I like one of those kids,0,1,TaeTae GirlUwU
2020-04-21T19:14:07Z,is like a mix between south park and trash the movie,1,0,PCH Tommy
2020-04-19T16:19:24Z,All the best jokes are on the trailer....,0,0,Rafael Honda
2020-04-18T21:05:44Z,There are parts in this trailer that were not in the movie. Weird.,0,0,Carie Evans
2020-04-18T14:56:17Z,I started watching this movie and couldn’t continue because I felt uncomfortable. These are your kids acting in a Rated R movie. This is Not good. Some parents will do anything for money,1,0,22angelas
2020-04-17T07:11:16Z,I constantly forget and remember this movie's existence.,0,0,CrazyComedyKid
2020-04-15T23:24:38Z,me and bois but only 3,0,0,gabriel pinheiro
2020-04-15T21:19:54Z,WTF ésto está mal,0,0,Idxly Seok
2020-04-15T18:59:00Z,"You know ,I just noticed molly as in the drug",0,0,Chef Karo
2020-04-15T00:21:35Z,POR QUÉ LES DA RISA? Son NIÑOS!!!,0,0,Maite Hernández Ruiz
2020-04-11T14:49:59Z,I watched this trying not to laugh when my parents were in the room,0,0,MiniDuncan
2020-04-10T00:12:30Z,"Any who hit dislike should just kill themselves now, Dislike=You don’t have a Life worth living.😂😂😂",0,0,Smokey Joe
2020-04-08T17:54:26Z,"Movies like this are weird as shit!? You have grown men who are writing movies about 12 year olds?? What other profession would that be acceptable? Imagine a grown man writing a story and you’re like “what’s it about??”   “Oh it’s about a 12 year old who desperately wants to kiss his crush at a party, but has a bunch of mishaps happen on the way”   You’d be like “WTF!?? 😐”",0,0,A5280T
2020-04-08T05:23:02Z,"yo this is actually facts tho. im 19 now but this actually a pretty accurate description of what middle schoolers acted like when i was 13-15, and i didnt live in a shady area or anything",1,0,incognito burrito
2020-04-06T21:39:43Z,"Seth Rogan's next movie is called ""An American Pickle"" they revealed the release date yet but it is coming in 2020",0,0,Kevin Lockhart
2020-04-06T17:17:42Z,I really want to see the faces of the parents of these kids when they're watching the movie lol,1,0,Shut up Idiot • 16 years ago
2020-04-06T11:25:02Z,"“We’re tweens, we know how things work” *doesn’t know what a tampon is*",3,0,Tasso Demo
2020-04-05T16:33:29Z,🔥🔥🔥    A good film should deepen one’s experience    0:53 💟💞🔥     👇👇👇👇,0,0,Romeo
2020-04-05T08:49:30Z,This was basically a kid version of Superbad lol and I love it. Kind of makes me wish Diary of a Wimpy Kid was Rated R too would havw been more funnier they don't make stuff like this anymore especially with kids.,0,0,Anime Mula
2020-04-05T08:29:13Z,Half of the comment aren’t English lol,1,0,Deluxe Nebula
2020-04-05T07:07:23Z,Review Film Good Boys Disini  https://youtu.be/oPYSQmX-nJ4,0,0,Keivin Prayuda
2020-04-05T00:58:32Z,Where can I see Good boys for free without putting my credit card in or signing up to anything,0,2,Breanna Gilespie
2020-04-04T22:25:01Z,Max = Kyle Lucas = Stan Thor = Cartman,0,0,Marky Mark
2020-04-03T07:51:40Z,https://youtu.be/JmXDfx0JvNA,0,0,Ashan Lakshitha
