timestamp,text,like_count,reply_count,author
2020-06-03T06:41:48Z,Hitting hard these days,0,0,AdamOrnelles
2020-06-03T06:34:48Z,Filme ruim demais.,0,0,Yokan
2020-06-03T06:00:34Z,I thought he flicked his cigarette 🚬,0,0,Kev Thenbouapha
2020-06-03T05:47:26Z,Seeing this . We can feel Arthur after what he had done but he was a man of  purity and only was there for art,0,0,Divyansh Kumar
2020-06-03T04:39:50Z,"""And those who were seen dancing  were thought to be insane by those who couldn't hear the music."" - Friedrich Nietzsche",1,0,adithya paikray
2020-06-03T03:19:52Z,"MSLDLZ,SLSKSLXL8WLKKKSLXLSOPSSSSSSXXZXXXXXKXKXKXKXKZKZKXOOZSKMSMSKS,SKS,SSLPSLSOSO😡😑💄👞👔🔫🗿",0,0,Mateo Molina
2020-06-03T00:56:54Z,Fucking iconic maaan ❤,0,0,Betsabé
2020-06-02T23:48:18Z,I still don’t get why people like this movie.,1,0,Carson Riley
2020-06-02T23:35:26Z,BLM sure is acting like the Joker movement.,0,0,Aaron Toro
2020-06-02T22:48:02Z,"What I love this movie is that it’s not about racism gender or  money well that’s kind of about people in high class  but it’s mainly people in pain no one cares about people in pain it doesn’t place someone in one group it could literally be anyone 

“No one thinks about what it’s like to be the other guy”
- Joker",2,0,Loki 2020 Joker
2020-06-02T21:38:17Z,"Oh yes im love,my move#",0,0,Joker Song
2020-06-02T19:35:57Z,The dance of the madness! Blowing mind scene!,1,0,CARLOS EUGENIO CARLOS
2020-06-02T18:24:37Z,This is what happens when quarantine is not over but you still go out and return like a hero,2,0,The Deb
2020-06-02T17:46:41Z,Me after looting the Spirit Halloween,1,0,Alex Amen
2020-06-02T17:37:27Z,The subway walk 4:14 fucking dope,0,0,Super Sea serpent and dinosaur puppet
2020-06-02T16:58:38Z,4:05 yeahh😀,0,0,Mert Bey
2020-06-02T16:55:01Z,Joker my hero !,1,1,Mert Bey
2020-06-02T15:09:01Z,Everyone says The Dark Knight is the Godfather of superhero movies but Joker is the Shawshank Redemption.,1,0,memo baba
2020-06-02T14:49:01Z,"Am i the only one who thinks this movie unnecessarily humanized joker and because of this feeling find it difficult to enjoy it, even though it won an oscar?? I genuinely wanna know why people call it a classic..",0,0,Abhishek
2020-06-02T14:00:22Z,Welcome to 2020,0,0,Vorgoth
2020-06-02T13:42:22Z,Anyone seen a protester dressed as him no just me ok,2,1,Mario Mendiola
2020-06-02T13:23:56Z,"4:00 dude, that part, that part is just Joaquin BEING the Joker",1,0,GOKU DOS GAMES
2020-06-02T12:58:03Z,Minneapolis dance,3,0,younes alexander
2020-06-02T12:36:14Z,"So.... you've turned musical....
Are you retired Joker?",1,0,I AM BATMAN
2020-06-02T12:33:29Z,Such a perfect movie,3,1,nosuchthing8
2020-06-02T12:27:04Z,How people feel after they robbed burned down a whole innocent neighborhood because of “justice”,1,0,El_Cuh
2020-06-02T11:06:22Z,What's the background song?,1,0,Toyz topia
2020-06-02T10:56:42Z,This movie deserved its $1 billion.,4,0,Henry Carmichael
2020-06-02T10:15:32Z,Joker movie was so popular they made it irl .,2,0,JohnnyTheRucar
2020-06-02T10:15:07Z,Do u know how hard it is to dance on stairs?,2,0,lolo ali
2020-06-02T09:07:33Z,"""Hey Arthur!""

*air humping stops*",1,0,bepis boy
2020-06-02T05:18:46Z,Me during the end of the world after trump gets killed,4,1,Smoke
2020-06-02T03:02:40Z,what is the song,0,0,DK 2K
2020-06-02T01:27:08Z,"""Art"" (Arthur) should comfort the disturbed and disturb the comfortable""",2,0,Lavender Town
2020-06-02T00:23:37Z,Soo when is this gonna be an emote on fortnite?,2,0,Mahamed Hassan
2020-06-01T21:35:54Z,He was crying when he was leaving the subway.,0,1,Mike Brewer
2020-06-01T17:59:38Z,"Watch in HD Stairs dance | Joker [UltraHD, HDR]
c𝕝𝕚𝕔𝕜 𝕙𝕖𝕣𝕖 ➽ flixstream2020.blogspot.com 
==================================
All Subtitles
Leurs états de santé
respectifs les empechent",10,0,chadiethea
2020-06-01T17:53:21Z,Porque no hay comentarios en español si está en el título ?,0,0,Alberto Flores
2020-06-01T16:26:08Z,I swear nothing has been the same after the Joker came out,29,0,SpicerTV
2020-06-01T16:16:02Z,Il migliore film,0,0,Leo Joker 4K pro
2020-06-01T15:40:17Z,Stairs scene is a masterpiece,2,0,Chimpoko Bro
2020-06-01T15:22:27Z,"My younger brother steals my breakfast then my mom slap him. 
Me to my bro : u get what u fucking deserve",1,0,John Wick
2020-06-01T15:22:13Z,പൊട്ടിച്ചിരിപ്പിക്കുന്ന വിദൂഷകന്റെ വേഷമണിഞ്ഞ നിശബ്ദ ഭീകരത  😵,0,0,pranad harshan
2020-06-01T15:18:42Z,I don’t know what I found in this dance and song but I am in love with this thing,1,0,Tabasam the cool Kid tube
2020-06-01T13:49:12Z,"I want to dance on stairs , too.",1,0,Drelyn Smalls
2020-06-01T11:16:59Z,Best scene,0,0,rupat
2020-06-01T09:36:19Z,"素晴らしく狂気的。
このシーンが本当に好き",0,0,白戸クロ
2020-06-01T06:40:24Z,Cool how one of the best scenes of the past year is soundtracked by a pedophile child molester but go off I guess,1,1,MikeSaidHeep
2020-06-01T04:51:05Z,He's just vibing,1,0,Julian Gomez
