timestamp,text,like_count,reply_count,author,trailer_id,sentiment_score,datetime,used_for_model,used_for_visualization
2014-02-03T23:25:09,Really can't wait to see this,0,0,Angela M,336qJITnDi0,0.2,2014-02-03 23:25:09,True,True
2014-02-03T23:25:27,omfg,0,0,Cyndaquilly,336qJITnDi0,0.0,2014-02-03 23:25:27,True,True
2014-02-03T23:27:17,IM SO FREAKING EXCITED FOR THIS MOVIE,0,0,Jen Jordan,336qJITnDi0,0.375,2014-02-03 23:27:17,True,True
2014-02-04T21:08:17,"Fear landscapes, the aptitude test, oh my gods I cannot wait!!",0,0,Regina Twofoot,336qJITnDi0,0.0,2014-02-04 21:08:17,True,True
2014-02-04T21:11:14,YES.  JUST YES.,0,0,Madlyn Kates,336qJITnDi0,0.0,2014-02-04 21:11:14,True,True
2014-02-04T21:11:48,I cannot wait!!!! IM FREAKING OUT!!!,0,0,MusicLoverMusician94,336qJITnDi0,0.0,2014-02-04 21:11:48,True,True
2014-02-04T21:14:08,OMG! Its amazing 😱 I'm really excited for this movie!,0,0,Jocelyn Martinez,336qJITnDi0,0.534375,2014-02-04 21:14:08,True,True
2014-02-04T21:20:54,I liked the original trailer better,0,0,Trevor Ink,336qJITnDi0,0.4916666666666667,2014-02-04 21:20:54,True,True
2014-02-04T21:23:22,too freaking amazing,1,0,George Stephenson,336qJITnDi0,0.6000000000000001,2014-02-04 21:23:22,True,True
2014-02-04T21:29:58,OMG! looks amazing! ,0,0,Ariana Galvez Sanchez,336qJITnDi0,0.7500000000000001,2014-02-04 21:29:58,True,True
2014-02-04T21:35:46,her powers are not being scared? the fuck,1,2,luvyou baby,336qJITnDi0,-0.4,2014-02-04 21:35:46,True,True
2014-02-04T21:37:38,YUSSSSSSSS ,0,0,Gaby Wade,336qJITnDi0,0.0,2014-02-04 21:37:38,True,True
2014-02-04T21:40:50,The BEST trailer! It explains it all &  I like it because it doesn't focus on the love triangle between Tris & Four👌,1,0,Reema J,336qJITnDi0,0.75,2014-02-04 21:40:50,True,True
2014-02-04T21:41:49,EPIC !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0,0,gina swan,336qJITnDi0,1.0,2014-02-04 21:41:49,True,True
2014-02-04T21:53:01,I'm gonna die waiting for this movie,0,0,Elizabeth Bourque,336qJITnDi0,0.0,2014-02-04 21:53:01,True,True
