timestamp,text,like_count,reply_count,author,trailer_id,sentiment_score,datetime,used_for_model,used_for_visualization
2016-12-01T17:02:14,Finally!!,3,0,JoeCamp44,CL0yUbSS5Eg,0.0,2016-12-01 17:02:14,True,True
2016-12-01T17:03:16,first like and what,0,0,Mark Willoughby,CL0yUbSS5Eg,0.25,2016-12-01 17:03:16,True,True
2016-12-01T17:25:23,"wopw, can't wait",4,0,SadbutTrue NewWorld,CL0yUbSS5Eg,0.0,2016-12-01 17:25:23,True,True
2016-12-01T17:28:29,BoooooooRing,1,1,Omar Hassan,CL0yUbSS5Eg,0.0,2016-12-01 17:28:29,True,True
2016-12-01T17:53:59,OMG OMG... cant believe they made the movie. Cant even wait to see it.,11,0,Agustin Osorio,CL0yUbSS5Eg,0.0,2016-12-01 17:53:59,True,True
2016-12-01T18:01:05,Finally! Can't wait to see it!,4,0,Alex Jossi,CL0yUbSS5Eg,0.0,2016-12-01 18:01:05,True,True
2016-12-01T18:08:07,I can't wait to see it. I'm super excited.,4,0,ERIKA SANCHEZ,CL0yUbSS5Eg,0.35416666666666663,2016-12-01 18:08:07,True,True
2016-12-01T18:09:31,wowowoowowowowowoowowowowoow,3,0,Bella McKendree,CL0yUbSS5Eg,0.0,2016-12-01 18:09:31,True,True
2016-12-01T18:19:01,I can't wait to see the movie <3,13,1,Yahweh Tsuri Music,CL0yUbSS5Eg,1.0,2016-12-01 18:19:01,True,True
2016-12-01T18:28:57,"I'm so happy and I cried watching this trailer, I've been waiting for a long time.",560,62,Renan Dutra,CL0yUbSS5Eg,0.375,2016-12-01 18:28:57,True,True
2016-12-01T18:52:09,"""Touched by an Angel- The Movie""...no thank you.",0,1,jfilbert,CL0yUbSS5Eg,0.0,2016-12-01 18:52:09,True,True
2016-12-01T19:46:21,Oh yeeeeeeeeeees!!!,2,0,Todd Lout,CL0yUbSS5Eg,0.0,2016-12-01 19:46:21,True,True
2016-12-01T20:13:33,looks just like I imagined when reading the book.,9,0,Donald Hornsby,CL0yUbSS5Eg,0.0,2016-12-01 20:13:33,True,True
2016-12-01T20:28:16,It's the Nutshack,25,0,Conman Epicness,CL0yUbSS5Eg,0.0,2016-12-01 20:28:16,True,True
2016-12-01T20:31:42,I really want to see this movie.  The book was excellent and I want to see it on the big screen.,9,0,Ron Davis,CL0yUbSS5Eg,0.39999999999999997,2016-12-01 20:31:42,True,True
2016-12-01T20:51:52,"Feel like I just watched the entire movie? Thought that his was a trailer, not sparknotes",1,0,Zak Coleman,CL0yUbSS5Eg,0.0,2016-12-01 20:51:52,True,True
2016-12-01T21:13:02,I been waiting for this movie for a long time! i already cried watching the trailer!,37,0,Rosy Oros,CL0yUbSS5Eg,-0.078125,2016-12-01 21:13:02,True,True
2016-12-01T21:16:05,I am not watching this one.  It looks way too sad.   I don't like feeling sad anymore.,195,47,Michael,CL0yUbSS5Eg,-0.5,2016-12-01 21:16:05,True,True
2016-12-01T21:20:27,"Wow! I've been waiting for this for a very long time! It's been 7 years since I read the book.. And WOW! They've cast the ""Trinity"" just like how I imagined them to look like. Wow! I've got perpetual chills! Wow!",297,27,Countrycowboy08,CL0yUbSS5Eg,0.09,2016-12-01 21:20:27,True,True
2016-12-01T21:26:02,"I am so glad that they made this into a movie, Sam Worthington looks to be a good fit for Mac. And yes I teared up to watching this trailer.",0,0,Gregg Anthony,CL0yUbSS5Eg,0.5333333333333333,2016-12-01 21:26:02,True,True
2016-12-01T21:39:57,"I've been waiting a long time to see this movie. I have read and listened to the book on audiobook so many times. I have imagined everything in my mind and now I will see on the big screen. I have watched the trailer several times and I've cried every time I watched it. I know when I go see the movie I better take a box of tissues. I'm so excited. Thank you Wm Paul Young for writing the book and for the others who made the movie and are starring in the movie, THANK YOU! I am more than excited!!!",7,1,Debbie Cook,CL0yUbSS5Eg,0.29804687500000004,2016-12-01 21:39:57,True,True
2016-12-01T21:42:48,"Wow, I could sense right from the start of the trailer the awesome anointing of the Holy Spirit !!! I am so looking forward to see the movie !!! Will be telling everyone about it !!! 🌅💗🕊",0,0,Andre Chaisson,CL0yUbSS5Eg,0.4619047619047619,2016-12-01 21:42:48,True,True
2016-12-01T22:08:12,Anciosa pra ver esta maravilha! Espero q esteja fiel ao livro!!!,0,0,Maria Imaculada,CL0yUbSS5Eg,0.0,2016-12-01 22:08:12,True,True
2016-12-01T22:53:38,"The *Nut* Shack ...Looks pretty good to be honest though, a little humor to lighten the mood.",2,1,Cheeky Ass Duplo Motherfucker,CL0yUbSS5Eg,0.34062499999999996,2016-12-01 22:53:38,True,True
2016-12-01T23:07:05,"FINALLY, VERY PLEASED TO SEE THIS LIFE CHANGING STORY ON FILM.  HOPE IT DELIVERS AS THE BOOK DID FOR ME.",5,0,Joan Oviedo,CL0yUbSS5Eg,0.65,2016-12-01 23:07:05,True,True
2016-12-01T23:09:02,OMG OMG OMG OMG Thank's Lionsgate Movies S2,0,0,Jéssica S. Barros,CL0yUbSS5Eg,0.0,2016-12-01 23:09:02,True,True
2016-12-01T23:58:20,WOW! I read that book twice! Very anxious to watch!! 🌅† 🕊,0,0,Michelle Macedo,CL0yUbSS5Eg,-0.17578125,2016-12-01 23:58:20,True,True
2016-12-02T00:05:02,"this book changed my life and my perspective on God forever.when you lose a loved one tragically, books like these help.m glad the movie is coming out n will help many people find closure n meaning.",2,2,Azalea Meruno,CL0yUbSS5Eg,0.5666666666666667,2016-12-02 00:05:02,True,True
2016-12-02T00:37:56,"soooo...collateral beauty? a father grieving over the loss of his child is met by 3 ""spirits"" who comfort him? This happens over and over again in hollywood where two movies about the same exact story are released within the year.  Wonder which one came first",3,5,Dylan Daniels,CL0yUbSS5Eg,0.16666666666666666,2016-12-02 00:37:56,True,True
2016-12-02T00:50:50,Does he end up finding his daughter? Or does she die?,0,5,samantha,CL0yUbSS5Eg,0.0,2016-12-02 00:50:50,True,True
2016-12-02T01:04:31,"I really enjoyed the book. By the trailer, it looks like they peeked into my imagination!",1,0,Sya Meze,CL0yUbSS5Eg,0.625,2016-12-02 01:04:31,True,True
2016-12-02T01:08:50,Missy is Missing,1,0,Edgar Zamora,CL0yUbSS5Eg,-0.2,2016-12-02 01:08:50,True,True
2016-12-02T01:15:21,The concept of this movie and Collateral Beauty is the same. Ehhh but the book though? Movie does not seem like the book in this trailer,11,5,Sir MaximuS,CL0yUbSS5Eg,0.0,2016-12-02 01:15:21,True,True
2016-12-02T01:35:40,"John 6:46 says “not that anyone has seen the Father except he who is from God; he has seen the Father.” And 1 Timothy 6:14-16 says, “to keep the commandment unstained and free from reproach until the appearing of our Lord Jesus Christ, which he will display at the proper time—he who is the blessed and only Sovereign, the King of kings and Lord of lords, who alone has immortality, who dwells in unapproachable light, whom no one has ever seen or can see…”  Tell me, please, how it is that William Paul Young thought it would be Biblically sound to portray a physical representation of God the Father given the above Biblical testimony? And this is just one of the many Theological errors found in Mr. Young's book. He says, in his book, that God the Father suffered on the cross by showing scars in His hands; this is heresy called Patripassionism. It was Jesus, God the Son, who suffered on the Cross, not the Father. Another is Jesus saying, ""I am the best way any human can relate to Papa [the Father] or Sarayu [the Holy Spirit]. To see me is to see them."" No, He isn't, ""the best way."" He is the only way. Period.  I don't expect this little excerpt to change anyone's mind. There have been many sermons, articles, podcasts, and even books written by very intelligent pastors and theologians like Albert Mohler and John Piper condemning the egregious errors in this book; but please have some discernment while you consume this kind of material.",72,36,CmRoddy,CL0yUbSS5Eg,0.290625,2016-12-02 01:35:40,True,True
2016-12-02T02:17:02,Can't wait.,0,0,Ailon Miranda,CL0yUbSS5Eg,0.0,2016-12-02 02:17:02,True,True
2016-12-02T02:28:06,Ya la quiero ver!!!,0,0,March m,CL0yUbSS5Eg,0.0,2016-12-02 02:28:06,True,True
2016-12-02T02:30:00,"I read this while on a flight with my father to Tennessee for my big brother's funeral. He and my dad are both gone now. I'm so excited to see this movie. It gave me such a new, fresh perspective on God, and I hope it can do the same for others",706,80,Kylie Lutes,CL0yUbSS5Eg,0.13522727272727272,2016-12-02 02:30:00,True,True
2016-12-02T02:30:14,Messi  !!! Messi !!!!!,0,0,Bob Bobby,CL0yUbSS5Eg,0.0,2016-12-02 02:30:14,True,True
2016-12-02T02:36:19,OMG <3 I hope you are faithful to the book. <3,6,3,Dougsanduiche,CL0yUbSS5Eg,1.0,2016-12-02 02:36:19,True,True
2016-12-02T02:45:34,"Well, this looks like trash. These Christian propaganda films are practically clones of each other and always preach about the same misguided message that only the belief in a non-exsistent entity will bring joy, closure, and comfort into the lives of ordinary people. Hopefully one day humanity can discard the age-old relic known as Christianity and maybe then we'll be better off as a species.",0,19,Collins Vincent,CL0yUbSS5Eg,0.10312500000000001,2016-12-02 02:45:34,True,True
2016-12-02T04:22:22,hope it stays true to the book!,1,0,Ethan Lake,CL0yUbSS5Eg,0.4375,2016-12-02 04:22:22,True,True
2016-12-02T04:50:33,The start of the trailer was so sad,0,0,A S T E T I C L E A R T,CL0yUbSS5Eg,-0.5,2016-12-02 04:50:33,True,True
2016-12-02T06:04:29,i cant find the song !,4,1,Dead Pool,CL0yUbSS5Eg,0.0,2016-12-02 06:04:29,True,True
2016-12-02T07:49:06,"http://www.boundless.org/faith/2008/the-shack-a-review Please guys, before you exalt this movie or the book as Christians, take a look at this article! It proves how false and unbiblically are the views and teachings of this.  Just one of them: it says that the Spirit and the Father both suffered with Jesus on the cross! No! It was only Jesus Christ, He was the One who died there and then rose up! And then in the book Jesus says: ""I'm the best way to the Father."" WHAT? THE BEST? NOO! THE ONLY ONE! He says in the Bible ""I'm the way the truth and the life. No one can come to the Father except through ME"" Please don't let you decieve, hold on to the Bible and it's teachings for ""Heaven and Earth will pass away but my words will stand forever"" God bless y'all!",110,64,Levi Fenyvesi,CL0yUbSS5Eg,0.33125,2016-12-02 07:49:06,True,True
2016-12-02T08:15:21,super hyped for this movie. been waiting for this since forever,45,5,Rey Rey,CL0yUbSS5Eg,0.3333333333333333,2016-12-02 08:15:21,True,True
2016-12-02T09:42:32,Its the nutshack,2,0,TheFlaminFist,CL0yUbSS5Eg,0.0,2016-12-02 09:42:32,True,True
2016-12-02T12:17:03,"At first i was like ""Hey this looks like a pretty heavy hitting drama"" And then i was like ""well this looks fucking shit doesn't it?""",0,5,Nick,CL0yUbSS5Eg,0.024999999999999994,2016-12-02 12:17:03,True,True
2016-12-02T12:54:52,shite,0,0,canvoodoo,CL0yUbSS5Eg,0.0,2016-12-02 12:54:52,True,True
2016-12-02T13:21:26,wow. I am in absolute tears. I can't believe it's here. I really can't wait. I really can't,0,0,Lizzie K.,CL0yUbSS5Eg,0.175,2016-12-02 13:21:26,True,True
2016-12-02T13:35:55,can someone pls spoil it to me and explain whats this movie rly about ? ty wm,0,10,Bernarda Kermend,CL0yUbSS5Eg,0.0,2016-12-02 13:35:55,True,True
2016-12-02T15:17:48,I can't wait!!!!,0,0,A Cantoni,CL0yUbSS5Eg,0.0,2016-12-02 15:17:48,True,True
2016-12-02T15:39:06,YES!!! Cannot wait,0,0,Charlotte Sahadeo,CL0yUbSS5Eg,0.0,2016-12-02 15:39:06,True,True
2016-12-02T15:45:04,ansiosa desde já,0,0,R M,CL0yUbSS5Eg,0.0,2016-12-02 15:45:04,True,True
2016-12-02T15:58:17,NÃO ESTOU SABENDO LIDAR COM ISSO!!!!! MEU DEUS!!!! CHEGA LOGO!!!!,27,8,Yara Anacleto,CL0yUbSS5Eg,0.0,2016-12-02 15:58:17,True,True
2016-12-02T16:09:05,Wait! What?! Sam Worthington acting?! WTF,6,0,JPin,CL0yUbSS5Eg,-0.25,2016-12-02 16:09:05,True,True
2016-12-02T16:12:35,So it's like Silent Hill but inspirational.,121,10,ThatOneGuy006,CL0yUbSS5Eg,0.25,2016-12-02 16:12:35,True,True
2016-12-02T16:17:50,"Awesome trailer, congratulations #LionsgateMovies",2,0,kelvinrangel,CL0yUbSS5Eg,1.0,2016-12-02 16:17:50,True,True
2016-12-02T16:38:13,💘💘💘,0,0,Mundo da clarinha vlog Medeiros,CL0yUbSS5Eg,0.0,2016-12-02 16:38:13,True,True
2016-12-02T16:41:35,looks very gay,0,0,lancsFrogger,CL0yUbSS5Eg,0.5416666666666667,2016-12-02 16:41:35,True,True
2016-12-02T17:52:45,I will be seeing this. Anything Faith Hill and  I'm there.,0,0,Cody Meyers,CL0yUbSS5Eg,0.0,2016-12-02 17:52:45,True,True
2016-12-02T18:33:15,I Got Beans Greens Potatoes Tomatoes  Lamb Rams Hogs Dogs! Beans Greens Potatoes Tomatoes  Chicken Turkeys Rabbit!,1,0,Rodrigo Lacerda,CL0yUbSS5Eg,-0.75,2016-12-02 18:33:15,True,True
2016-12-02T18:35:52,Finally.,0,0,ParadiseClouds,CL0yUbSS5Eg,0.0,2016-12-02 18:35:52,True,True
2016-12-02T19:02:03,looks like an interesting movie does he find his daughter,0,1,Anna Redekop,CL0yUbSS5Eg,0.5,2016-12-02 19:02:03,True,True
2016-12-02T19:06:22,Wow I read this in grade ten for religion class and still remember every message it shared. That was five years ago...,0,0,LORI,CL0yUbSS5Eg,0.05,2016-12-02 19:06:22,True,True
2016-12-02T19:53:31,"Hay personas súper cansonas!! Dicen que es anti bíblico, pero nadie está diciendo que el libro reemplace la Biblia. Es literatura y a muchos nos ha ayudado a ampliar la perspectiva de Dios, a sentirlo de otra manera.",0,0,Jenn AG,CL0yUbSS5Eg,0.0,2016-12-02 19:53:31,True,True
2016-12-02T20:01:15,Looks INCREDIBLE!!!!!!!!! 👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼,0,0,Adulting,CL0yUbSS5Eg,1.0,2016-12-02 20:01:15,True,True
2016-12-02T20:02:44,Loved the book.  Met the author a few years back in Lenexa Kansas.  He was so inspiring.  His true story is as good as the book.  Hope the movie lives up to the book.,0,0,Cynthia Zugelder,CL0yUbSS5Eg,0.3416666666666666,2016-12-02 20:02:44,True,True
2016-12-02T20:49:19,"Just letting people who don't know, this is a faith-based film so don't be surprised to find out that you spent $20 on a ticket to see a man going into a cabin to meet God",1,0,Voice Nerd,CL0yUbSS5Eg,0.0,2016-12-02 20:49:19,True,True
2016-12-02T22:39:02,quero o nome da música?,6,10,Jonas Aguiar,CL0yUbSS5Eg,0.0,2016-12-02 22:39:02,True,True
2016-12-02T22:43:32,Anyone else read the novel it's to sad and just watching the trailer and knowing what happens is sad :'(,30,5,Naoimi Williams,CL0yUbSS5Eg,-0.6666666666666666,2016-12-02 22:43:32,True,True
2016-12-02T23:24:14,I read the book. Didn't want to put it down. Can't wait to see the movie.,1,0,Marcia Sibeto,CL0yUbSS5Eg,-0.15555555555555559,2016-12-02 23:24:14,True,True
