timestamp,text,like_count,reply_count,author,trailer_id,sentiment_score,datetime,used_for_model,used_for_visualization
2013-12-22T21:42:59,awesome,2,0,MapleCat,_JG9CyB2J_s,1.0,2013-12-22 21:42:59,True,True
2013-12-22T21:51:16,"Well, can cross that shit of my download list.",4,0,TheMrLachon,_JG9CyB2J_s,-0.1,2013-12-22 21:51:16,True,True
2013-12-22T22:20:13,Reboot of the movie Butterfly Effect but on steroids?,0,5,Shawn32671,_JG9CyB2J_s,0.0,2013-12-22 22:20:13,True,True
2013-12-22T22:52:09,damn love it *_*,2,0,reko sama,_JG9CyB2J_s,0.5,2013-12-22 22:52:09,True,True
2013-12-22T23:17:37,ok I just seen the entire movie no need to watch it now,3,0,Dusty Peekeekoot,_JG9CyB2J_s,0.25,2013-12-22 23:17:37,True,True
2013-12-22T23:36:18,"So you make a time machine from parts from the Xbox 360, legit, hahaha.",26,1,Cameron Tungate,_JG9CyB2J_s,0.2,2013-12-22 23:36:18,True,True
2013-12-22T23:42:28,Nice...Gotta See This.,1,0,YourMostHigh,_JG9CyB2J_s,0.0,2013-12-22 23:42:28,True,True
2013-12-22T23:50:52,"butterfly effect meets chronicle. yeh k, im into it",1,0,Hamish Cranford-Smith,_JG9CyB2J_s,0.0,2013-12-22 23:50:52,True,True
2013-12-22T23:59:33,Typical Michael Bay nonsense.,2,0,Christian Gau,_JG9CyB2J_s,-0.16666666666666666,2013-12-22 23:59:33,True,True
2013-12-23T00:32:07,Interesting :),0,0,MG Rogue,_JG9CyB2J_s,0.5,2013-12-23 00:32:07,True,True
2013-12-23T00:40:37,this is like that disney movie,0,0,Slycooper102,_JG9CyB2J_s,0.0,2013-12-23 00:40:37,True,True
2013-12-23T01:56:12,Go back and give Mr. Bieber a condom!!!,47,1,Irun Mon,_JG9CyB2J_s,0.0,2013-12-23 01:56:12,True,True
2013-12-23T02:54:13,Same idea as riley rewind ,0,0,Eric Ponce,_JG9CyB2J_s,0.0,2013-12-23 02:54:13,True,True
2013-12-23T05:51:26,lokks like a film full of sluts,0,0,GrößteMafia SindDeutscheStaatsUnternehmen,_JG9CyB2J_s,0.35,2013-12-23 05:51:26,True,True
2013-12-23T08:45:15,"Okay, for the last time to all ""producers"" out there - shaky camera isn't original and it isn't ""cool"". Now stop it.",97,4,TheViolander,_JG9CyB2J_s,0.17833333333333334,2013-12-23 08:45:15,True,True
2013-12-23T09:18:42,"Meet ""The Butterfly Effect"" Michael Bay's version... Conheca a versao de Michael Bay para ""Efeito Borboleta""...",2,0,Peterson Lindo,_JG9CyB2J_s,0.0,2013-12-23 09:18:42,True,True
2013-12-23T11:51:53,Maybe the concept could have been interesting but the eye-roll inducing execution and utterly terrible selection of characters kills this movie entirely. Michael Bay PLS STOP,8,1,Phantom Assassin,_JG9CyB2J_s,-0.16666666666666666,2013-12-23 11:51:53,True,True
2013-12-23T13:25:41,Looks good,0,0,ac coolerthafukinfan,_JG9CyB2J_s,0.7,2013-12-23 13:25:41,True,True
2013-12-23T13:58:19,if you are going to mess with the space time continuum make sure you have a De Lorean loaded with a flux capacitor,5,0,JIMINIE PABO ARMY,_JG9CyB2J_s,0.1625,2013-12-23 13:58:19,True,True
2013-12-23T16:46:13,Almost same story as The Butterfly Effect,2,0,Leslie Che,_JG9CyB2J_s,0.0,2013-12-23 16:46:13,True,True
2013-12-23T17:18:35,It's butterfly effect 2 or 3??,3,0,billy raine,_JG9CyB2J_s,0.0,2013-12-23 17:18:35,True,True
2013-12-23T23:05:23,Looking forward to it! <3,1,0,Lanif Angelkiss,_JG9CyB2J_s,1.0,2013-12-23 23:05:23,True,True
2013-12-24T08:33:59,At least Doc Brown and Marty McFly had the Delorean and way more funny and cool. ,3,0,Dave Lok,_JG9CyB2J_s,0.2,2013-12-24 08:33:59,True,True
2013-12-24T11:29:26,I'm waiting with no patience!,0,0,Alefant777,_JG9CyB2J_s,0.0,2013-12-24 11:29:26,True,True
2013-12-25T11:09:03,"This movie could have been even more amazing without the shaky camera thing, specially when its a Micheal Bay movie.",3,0,MV N,_JG9CyB2J_s,0.280952380952381,2013-12-25 11:09:03,True,True
2013-12-25T17:01:42,Wow,0,0,Matthew Brooks,_JG9CyB2J_s,0.1,2013-12-25 17:01:42,True,True
2013-12-25T20:11:21,"its been done before, ""The Butterfly Effect"" with Ashton Kutcher. The only movie that he has been in that I liked. (2 and a half men doesn't count, he's great in that.)",1,0,James Vetzel,_JG9CyB2J_s,0.30833333333333335,2013-12-25 20:11:21,True,True
2013-12-25T23:38:22,Looks great! ,0,0,Suleiman Rashid,_JG9CyB2J_s,1.0,2013-12-25 23:38:22,True,True
2013-12-26T22:59:31,Yeah... super cliche ,0,0,amber kashif,_JG9CyB2J_s,0.3333333333333333,2013-12-26 22:59:31,True,True
2014-01-02T04:47:47,Anyone know what the song is that starts at 1:15?,0,0,drew kroeker,_JG9CyB2J_s,0.0,2014-01-02 04:47:47,True,True
2014-01-02T16:29:39,Steins GATE copy......,2,0,siddharth sharma,_JG9CyB2J_s,0.0,2014-01-02 16:29:39,True,True
2014-01-03T03:08:44,it would of been fucking freak if they didn't hint that he was at his party to kill his past self. its like im not going to bother to spend the money watching the movie because for the whole 2 hours im going to be telling myself i already know how it ends. jesus i wish i never saw this trailer..,0,0,Sergio Gonzalez,_JG9CyB2J_s,-0.21666666666666665,2014-01-03 03:08:44,True,True
2014-01-07T03:23:14,Nice xbox360...,1,0,AugLDotDash,_JG9CyB2J_s,0.6,2014-01-07 03:23:14,True,True
2014-01-08T00:51:44,any body know how is the name of the song of trailer 1:15 minute...please,0,0,Fernando Rojas,_JG9CyB2J_s,0.0,2014-01-08 00:51:44,True,True
2014-01-08T23:17:33,"Besides it being a time travel movie, the biggest problem is Michael Bay.",0,0,Teirryth,_JG9CyB2J_s,0.0,2014-01-08 23:17:33,True,True
2014-01-11T15:06:14,"Michael Bay.. yep, it's gonna be bad",0,0,LowryderKid,_JG9CyB2J_s,-0.6999999999999998,2014-01-11 15:06:14,True,True
2014-01-11T21:52:09,That was filmed at my school,0,0,Charles Davenport,_JG9CyB2J_s,0.0,2014-01-11 21:52:09,True,True
2014-01-12T01:59:40,trippy,0,0,Locbui1989,_JG9CyB2J_s,0.0,2014-01-12 01:59:40,True,True
