timestamp,text,like_count,reply_count,author,trailer_id,sentiment_score,datetime,used_for_model,used_for_visualization
2018-07-20T23:09:46,Wow I actually made it here first.,1,2,Narbacular Drop,95ghQs5AmNk,0.11666666666666665,2018-07-20 23:09:46,True,True
2018-07-20T23:09:47,Hi,0,0,Aljavier 125,95ghQs5AmNk,0.0,2018-07-20 23:09:47,True,True
2018-07-20T23:09:56,Firtst,0,0,Kelvin Matos,95ghQs5AmNk,0.0,2018-07-20 23:09:56,True,True
2018-07-20T23:10:00,First,0,0,Zach Meyers,95ghQs5AmNk,0.25,2018-07-20 23:10:00,True,True
2018-07-20T23:10:01,First like,2,0,Carlos Duran,95ghQs5AmNk,0.25,2018-07-20 23:10:01,True,True
2018-07-20T23:10:03,Can't wait for the Movie,1,0,StuardnX18,95ghQs5AmNk,0.0,2018-07-20 23:10:03,True,True
2018-07-20T23:10:07,Looks awesome,0,0,that_Random_ Guy,95ghQs5AmNk,1.0,2018-07-20 23:10:07,True,True
2018-07-20T23:10:11,WHOS HERE BEFORE 10 MILLION VIEWS,203,23,LiL OverDose,95ghQs5AmNk,0.0,2018-07-20 23:10:11,True,True
2018-07-20T23:10:12,*YES!*,0,0,No Sana No Life,95ghQs5AmNk,0.0,2018-07-20 23:10:12,True,True
2018-07-20T23:10:14,Show us the new trailer for Halloween!!!!!! God dammit Universal,72,35,Michael Myers,95ghQs5AmNk,0.2600929953835227,2018-07-20 23:10:14,True,True
2018-07-20T23:10:16,Foda ❤🎵,9,1,Lopes Silva,95ghQs5AmNk,0.0,2018-07-20 23:10:16,True,True
2018-07-20T23:10:26,Primeiro 😎❤✌,1,0,Lopes Silva,95ghQs5AmNk,0.0,2018-07-20 23:10:26,True,True
2018-07-20T23:10:28,This is insane.,4,0,Pink Blush,95ghQs5AmNk,-1.0,2018-07-20 23:10:28,True,True
2018-07-20T23:10:28,What is glass,2,5,Sohail Khan Rind,95ghQs5AmNk,0.0,2018-07-20 23:10:28,True,True
2018-07-20T23:10:29,First,0,0,Fuad Maska Pagal,95ghQs5AmNk,0.25,2018-07-20 23:10:29,True,True
2018-07-20T23:10:32,Been waiting all day for this,0,0,moe 393,95ghQs5AmNk,0.0,2018-07-20 23:10:32,True,True
2018-07-20T23:10:44,Woooooooo :D,0,0,CESAR ESTEBAN SOLANO ROJAS,95ghQs5AmNk,1.0,2018-07-20 23:10:44,True,True
2018-07-20T23:10:45,Finally a movie that looks good that comes out in January!!!,167,7,Chase Andrasz,95ghQs5AmNk,0.5,2018-07-20 23:10:45,True,True
2018-07-20T23:10:49,Literal goosebumps. Oh my goodness.,0,0,Bryan Sudfield,95ghQs5AmNk,0.0,2018-07-20 23:10:49,True,True
2018-07-20T23:10:56,Esse filme promete ❤✌😘,15,1,Lopes Silva,95ghQs5AmNk,0.0,2018-07-20 23:10:56,True,True
2018-07-20T23:11:06,🤓🤓🤓🤓🤓,0,0,HustleMania602,95ghQs5AmNk,0.0,2018-07-20 23:11:06,True,True
2018-07-20T23:11:07,I'm ready,1,0,Fantasiy Books,95ghQs5AmNk,0.2,2018-07-20 23:11:07,True,True
2018-07-20T23:11:13,🦉🦉🦉🦉🦉,0,0,HustleMania602,95ghQs5AmNk,0.0,2018-07-20 23:11:13,True,True
2018-07-20T23:11:15,YEEEESSSSSSSSSSS,0,0,Revan,95ghQs5AmNk,0.0,2018-07-20 23:11:15,True,True
2018-07-20T23:11:16,"I should've known way back when... You know why, David? Because of the kids. They called me Mr Glass.",92,1,Miles S.,95ghQs5AmNk,0.0,2018-07-20 23:11:16,True,True
2018-07-20T23:11:21,This move is about to be INSANE,0,0,Nasser Al-Rayess,95ghQs5AmNk,-1.0,2018-07-20 23:11:21,True,True
2018-07-20T23:11:24,HOLLY SHIT,0,0,Burhan Sufi,95ghQs5AmNk,-0.2,2018-07-20 23:11:24,True,True
2018-07-20T23:11:24,Shits about to go down!,10,0,kian Duivenbooden,95ghQs5AmNk,-0.19444444444444448,2018-07-20 23:11:24,True,True
2018-07-20T23:11:30,It's here. I can't believe it. Yes. I am ready.,82,1,The High Table,95ghQs5AmNk,0.2,2018-07-20 23:11:30,True,True
2018-07-20T23:11:47,Split was great but why am I still nervous about M. Night pulling this off? Goddamn it I bloody hope he does.,3,2,Z T W L R,95ghQs5AmNk,0.0,2018-07-20 23:11:47,True,True
2018-07-20T23:11:58,Cool,0,0,Cooking w Carsen,95ghQs5AmNk,0.35,2018-07-20 23:11:58,True,True
2018-07-20T23:12:01,*Unbreakable* *SPLIT* *GLASS*,0,0,Iron Wolf Network,95ghQs5AmNk,0.0,2018-07-20 23:12:01,True,True
2018-07-20T23:12:02,Move over IW   There's a new superheroe crossover in Hollywood's sleeve,129,6,Roberto Sierra,95ghQs5AmNk,0.13636363636363635,2018-07-20 23:12:02,True,True
2018-07-20T23:12:06,I believe I'm a super hero!!!,125,11,Christina Marcus,95ghQs5AmNk,0.6510416666666665,2018-07-20 23:12:06,True,True
2018-07-20T23:12:07,Is the best,0,0,Joaquin Hurtado,95ghQs5AmNk,1.0,2018-07-20 23:12:07,True,True
2018-07-20T23:12:10,Please don't fail us Shyamalan,174,7,Ivan Garcia,95ghQs5AmNk,-0.5,2018-07-20 23:12:10,True,True
2018-07-20T23:12:21,Charles Xavier and Nick Fury. Best crossover.,23,2,Not Found,95ghQs5AmNk,1.0,2018-07-20 23:12:21,True,True
2018-07-20T23:12:24,"Now that we know who you are, I know who I am",53,0,Miles S.,95ghQs5AmNk,0.0,2018-07-20 23:12:24,True,True
2018-07-20T23:12:25,“Noo wayyy” -headwig,61,0,Marco,95ghQs5AmNk,0.0,2018-07-20 23:12:25,True,True
2018-07-20T23:12:50,Cool,0,0,PandaJax,95ghQs5AmNk,0.35,2018-07-20 23:12:50,True,True
2018-07-20T23:12:52,Looks awesome,0,0,Korey Hargraves,95ghQs5AmNk,1.0,2018-07-20 23:12:52,True,True
2018-07-20T23:12:59,Willis Back!!!,0,0,Cristian Buccino,95ghQs5AmNk,0.0,2018-07-20 23:12:59,True,True
2018-07-20T23:13:03,"*First there was Unbreakable, Then SPLIT, now Glass*  *Glass is a sequel to both Unbreakable & SPLIT*",11,2,Iron Wolf Network,95ghQs5AmNk,0.25,2018-07-20 23:13:03,True,True
2018-07-20T23:13:03,Secuela de Fragmentado y el incorompible,0,0,Mr Lucho,95ghQs5AmNk,0.0,2018-07-20 23:13:03,True,True
2018-07-20T23:13:05,Ah man the team-up of Glass and MaCoy's character against Willis is going to be scary.,585,26,Raghu Seetharaman,95ghQs5AmNk,-0.5,2018-07-20 23:13:05,True,True
2018-07-20T23:13:07,This actually better fucking interesting 😁 can’t wait 😊,0,0,Smash_It,95ghQs5AmNk,0.5,2018-07-20 23:13:07,True,True
2018-07-20T23:13:10,:0,0,0,Li ka duo,95ghQs5AmNk,0.0,2018-07-20 23:13:10,True,True
2018-07-20T23:13:12,LETS GO BOYS!!!!,2,0,S S,95ghQs5AmNk,0.0,2018-07-20 23:13:12,True,True
2018-07-20T23:13:12,"“First name mister, last name Glass”",82,1,Marco,95ghQs5AmNk,0.125,2018-07-20 23:13:12,True,True
2018-07-20T23:13:21,holy FUCK this cast is amazing,0,0,harrison,95ghQs5AmNk,0.10000000000000003,2018-07-20 23:13:21,True,True
2018-07-20T23:13:27,Dooope.,0,0,Ichsuka,95ghQs5AmNk,0.0,2018-07-20 23:13:27,True,True
